chembl_id	chembl_id	MIN(pp.accession)	MIN(pp.description)	MIN(do.source_domain_id)	MIN(act.standard_value)	AVG(act.standard_value)	MAX(act.standard_value)	MIN(ms.synonyms)	MIN(canonical_smiles)	MIN(pp.organism)	MIN(td.target_type)
CHEMBL5662	CHEMBL612040	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	1.130000000000000000000000000000	1.130000000000000000000000000000	1.130000000000000000000000000000	NULL	CCN(CC)CC.Nc1nc(nc2c1ncn2[C@@H]3O[C@H](COS(=O)(=O)NC(=O)c4ccccc4O)[C@@H](O)[C@H]3O)n5cc(nn5)c6ccccc6O	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612041	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	0.880000000000000000000000000000	0.880000000000000000000000000000	0.880000000000000000000000000000	NULL	CCN(CC)CC.Nc1ccc(cc1)c2cn(nn2)c3nc(N)c4ncn([C@@H]5O[C@H](COS(=O)(=O)NC(=O)c6ccccc6O)[C@@H](O)[C@H]5O)c4n3	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612042	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	5.100000000000000000000000000000	5.100000000000000000000000000000	5.100000000000000000000000000000	NULL	CCCCCCCCCCc1cn(nn1)c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2.CCN(CC)CC	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612044	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	2.650000000000000000000000000000	2.650000000000000000000000000000	2.650000000000000000000000000000	NULL	CCCCCCCCCCCCc1cn(nn1)c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2.CCN(CC)CC	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612046	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	5.100000000000000000000000000000	5.100000000000000000000000000000	5.100000000000000000000000000000	NULL	CCN(CC)CC.Nc1nc(N=[N+]=[N-])nc2c1ncn2[C@@H]3O[C@H](COS(=O)(=O)NC(=O)c4ccccc4O)[C@@H](O)[C@H]3O	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612048	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	0.460000000000000000000000000000	0.460000000000000000000000000000	0.460000000000000000000000000000	NULL	CCN(CC)CC.Nc1nc(nc2c1ncn2[C@@H]3O[C@H](COS(=O)(=O)NC(=O)c4ccccc4O)[C@@H](O)[C@H]3O)n5cc(nn5)C6CC6	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612049	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	0.410000000000000000000000000000	0.410000000000000000000000000000	0.410000000000000000000000000000	NULL	CCCCCCCc1cn(nn1)c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2.CCN(CC)CC	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612051	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	1.900000000000000000000000000000	1.900000000000000000000000000000	1.900000000000000000000000000000	NULL	CCCCc1cn(nn1)c2nc(N)c3ncn([C@@H]4O[C@H](COS(=O)(=O)NC(=O)c5ccccc5O)[C@@H](O)[C@H]4O)c3n2.CCN(CC)CC	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612052	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	0.570000000000000000000000000000	0.570000000000000000000000000000	0.570000000000000000000000000000	NULL	CCN(CC)CC.Nc1nc(nc2c1ncn2[C@@H]3O[C@H](COS(=O)(=O)NC(=O)c4ccccc4O)[C@@H](O)[C@H]3O)n5cc(nn5)c6cccc(O)c6	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612053	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	1.850000000000000000000000000000	1.850000000000000000000000000000	1.850000000000000000000000000000	NULL	CCN(CC)CC.O[C@@H]1[C@@H](COS(=O)(=O)NC(=O)c2ccccc2O)O[C@H]([C@@H]1O)n3cnc4c(NC5CC5)ncnc34	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612056	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	3.500000000000000000000000000000	3.500000000000000000000000000000	3.500000000000000000000000000000	NULL	CCCNc1ncnc2c1ncn2[C@@H]3O[C@H](COS(=O)(=O)NC(=O)c4ccccc4O)[C@@H](O)[C@H]3O.CCN(CC)CC	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612057	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	1.500000000000000000000000000000	1.500000000000000000000000000000	1.500000000000000000000000000000	NULL	CCN(CC)CC.Nc1nc(nc2c1ncn2[C@@H]3O[C@H](COS(=O)(=O)NC(=O)c4ccccc4O)[C@@H](O)[C@H]3O)n5cc(nn5)C6=CCCCC6	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5662	CHEMBL612058	P71716	Bifunctional enzyme MbtA: salicyl-AMP ligase (SAL-AMP ligase) + salicyl-S-ArCP synthetase	PB017719	398.110000000000000000000000000000	404.055000000000000000000000000000	410.000000000000000000000000000000	NULL	CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]3O[C@H](COS(=O)(=O)NCc4ccccc4O)[C@@H](O)[C@H]3O	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5765	CHEMBL443904	P9WIJ3	Peptide deformylase	PF01327	10.000000000000000000000000000000	10.000000000000000000000000000000	10.000000000000000000000000000000	NULL	CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c2nc3ccccc3[nH]2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL463859	P9WIJ3	Peptide deformylase	PF01327	21.000000000000000000000000000000	21.000000000000000000000000000000	21.000000000000000000000000000000	NULL	ON(C[C@@H](CC1CC1)C(=O)N2CCC[C@H]2c3oc4ccccc4n3)C=O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL464050	P9WIJ3	Peptide deformylase	PF01327	803.000000000000000000000000000000	803.000000000000000000000000000000	803.000000000000000000000000000000	NULL	CCCC[C@H](CC(=O)O)C(=O)N1CCC[C@H]1c2oc3ccccc3n2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL464060	P9WIJ3	Peptide deformylase	PF01327	18.000000000000000000000000000000	18.000000000000000000000000000000	18.000000000000000000000000000000	NULL	CCCC[C@H](C(=O)NO)C(=O)N1CCC[C@H]1c2nc3ccccc3[nH]2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL465740	P9WIJ3	Peptide deformylase	PF01327	13.000000000000000000000000000000	13.000000000000000000000000000000	13.000000000000000000000000000000	NULL	CCCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c2oc3ccccc3n2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL480220	P9WIJ3	Peptide deformylase	PF01327	28.000000000000000000000000000000	28.000000000000000000000000000000	28.000000000000000000000000000000	NULL	CCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c2oc3ccccc3n2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL481391	P9WIJ3	Peptide deformylase	PF01327	68.000000000000000000000000000000	68.000000000000000000000000000000	68.000000000000000000000000000000	NULL	ON(C[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2c3nc4ccccc4[nH]3)C=O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL482179	P9WIJ3	Peptide deformylase	PF01327	24.000000000000000000000000000000	24.000000000000000000000000000000	24.000000000000000000000000000000	NULL	CCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c2nc3ccccc3[nH]2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL482180	P9WIJ3	Peptide deformylase	PF01327	15.000000000000000000000000000000	15.000000000000000000000000000000	15.000000000000000000000000000000	NULL	CCCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c2nc3ccccc3[nH]2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL506131	P9WIJ3	Peptide deformylase	PF01327	202.000000000000000000000000000000	202.000000000000000000000000000000	202.000000000000000000000000000000	NULL	CCCC[C@H](CC(=O)O)C(=O)N1CCC[C@H]1c2nc3ccccc3[nH]2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL506649	P9WIJ3	Peptide deformylase	PF01327	13.000000000000000000000000000000	13.000000000000000000000000000000	13.000000000000000000000000000000	NULL	CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c2oc3ccccc3n2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL517164	P9WIJ3	Peptide deformylase	PF01327	49.000000000000000000000000000000	49.000000000000000000000000000000	49.000000000000000000000000000000	NULL	CCCC[C@H](C(=O)NO)C(=O)N1CCC[C@H]1c2oc3ccccc3n2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL518077	P9WIJ3	Peptide deformylase	PF01327	161.000000000000000000000000000000	161.000000000000000000000000000000	161.000000000000000000000000000000	NULL	ON(C[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2c3oc4ccccc4n3)C=O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5765	CHEMBL519613	P9WIJ3	Peptide deformylase	PF01327	8.000000000000000000000000000000	8.000000000000000000000000000000	8.000000000000000000000000000000	NULL	ON(C[C@@H](CC1CC1)C(=O)N2CCC[C@H]2c3nc4ccccc4[nH]3)C=O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5767	CHEMBL118	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	7760.000000000000000000000000000000	7760.000000000000000000000000000000	7760.000000000000000000000000000000	Celebra	Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1337519	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	533.000000000000000000000000000000	533.000000000000000000000000000000	533.000000000000000000000000000000	4-{[([4-(Trifluoromethyl)Phenyl]Amino}Carbonyl)Amino]Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(cc2)C(F)(F)F)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1446150	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	63.100000000000000000000000000000	63.100000000000000000000000000000	63.100000000000000000000000000000	4-{([(4'-Chlorophenyl)Amino]Carbonylamino)}Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1614844	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	6.500000000000000000000000000000	6.500000000000000000000000000000	6.500000000000000000000000000000	4-{[(3'-Nitrophenyl)Carbamoyl]Amino}Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2cccc(c2)[N+](=O)[O-])cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1615215	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	733.000000000000000000000000000000	733.000000000000000000000000000000	733.000000000000000000000000000000	4-(3-Cyclopentylureido)Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)NC2CCCC2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1615280	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	6850.000000000000000000000000000000	6850.000000000000000000000000000000	6850.000000000000000000000000000000	4-{([(2'-Isopropylphenyl)Amino]Carbonyl)Amino}Benzenesulfonamide	CC(C)c1ccccc1NC(=O)Nc2ccc(cc2)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1615281	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	53.000000000000000000000000000000	53.000000000000000000000000000000	53.000000000000000000000000000000	4-{[(4'-Fluorophenyl)Carbamoyl]Amino}Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643289	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	717.000000000000000000000000000000	717.000000000000000000000000000000	717.000000000000000000000000000000	4-(3-Benzylureido)Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)NCc2ccccc2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643290	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	6380.000000000000000000000000000000	6380.000000000000000000000000000000	6380.000000000000000000000000000000	4-(3-Benzhydrylureido)Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)NC(c2ccccc2)c3ccccc3)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643291	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	87.100000000000000000000000000000	87.100000000000000000000000000000	87.100000000000000000000000000000	4-({[(4'-Bromophenyl)Amino]Carbonyl}Amino)Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Br)cc2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643292	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	56.400000000000000000000000000000	56.400000000000000000000000000000	56.400000000000000000000000000000	4-{[(4'-Iodophenyl)Carbamoyl]Amino}Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(I)cc2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643293	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	481.000000000000000000000000000000	481.000000000000000000000000000000	481.000000000000000000000000000000	4-{[([3,5-Bis(Trifluoromethyl)Phenyl]Aminocarbonyl)Amino]}Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643294	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	603.000000000000000000000000000000	603.000000000000000000000000000000	603.000000000000000000000000000000	4-{[(2'-Methoxyphenyl)Amino]Carbonyl)}Aminobenzenesulfonamide	COc1ccccc1NC(=O)Nc2ccc(cc2)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643295	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	74.600000000000000000000000000000	74.600000000000000000000000000000	74.600000000000000000000000000000	4-{([(4'-Acetylphenyl)Amino]Carbonyl)Amino}Benzenesulfonamide	CC(=O)c1ccc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643296	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	57.500000000000000000000000000000	57.500000000000000000000000000000	57.500000000000000000000000000000	4-{([(4'-Isopropylphenyl)Amino]Carbonyl)Amino}Benzenesulfonamide	CC(C)c1ccc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643297	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	63.700000000000000000000000000000	63.700000000000000000000000000000	63.700000000000000000000000000000	4-({[(4'-Butylphenyl)Amino]Carbonyl}Amino)Benzenesulfonamide	CCCCc1ccc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643298	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	63.000000000000000000000000000000	63.000000000000000000000000000000	63.000000000000000000000000000000	4-{[(4'-Butoxyphenyl)Carbamoyl]Amino}Benzenesulfonamide	CCCCOc1ccc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643299	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	81.200000000000000000000000000000	81.200000000000000000000000000000	81.200000000000000000000000000000	4-{([(4-Octylphenyl)Amino]Carbonyl)Amino}Benzenesulfonamide	CCCCCCCCc1ccc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643300	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	64.400000000000000000000000000000	64.400000000000000000000000000000	64.400000000000000000000000000000	4-{[(4'-Cyanophenyl)Carbamoyl]Amino}Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(cc2)C#N)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643301	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	463.000000000000000000000000000000	463.000000000000000000000000000000	463.000000000000000000000000000000	4-{([(2'-Cyanophenyl)Amino]Carbonyl)Amino}Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2C#N)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643302	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	818.000000000000000000000000000000	818.000000000000000000000000000000	818.000000000000000000000000000000	4-({[(4'-Phenoxyphenyl)Amino]Carbonyl}Amino)Benzenesulfonamide	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643303	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	748.000000000000000000000000000000	748.000000000000000000000000000000	748.000000000000000000000000000000	NULL	NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2c3ccccc3)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643304	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	70.300000000000000000000000000000	70.300000000000000000000000000000	70.300000000000000000000000000000	NULL	COc1ccc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N)c(C)c1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643305	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	370.000000000000000000000000000000	370.000000000000000000000000000000	370.000000000000000000000000000000	NULL	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc3c(Cc4ccccc34)c2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643306	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	768.000000000000000000000000000000	768.000000000000000000000000000000	768.000000000000000000000000000000	4-{([(3,5-Dimethylphenyl)Amino]Carbonylamino)}Benzenesulfonamide	Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)S(=O)(=O)N)c1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL1643307	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	632.000000000000000000000000000000	632.000000000000000000000000000000	632.000000000000000000000000000000	NULL	NS(=O)(=O)c1ccc(NC(=O)Nc2ccc3CCCc3c2)cc1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL16909	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	8780.000000000000000000000000000000	8780.000000000000000000000000000000	8780.000000000000000000000000000000	3-(4'-Hydroxyphenyl)Diazenylbenzenesulfonamide	Nc1ccc(cc1)N=Nc2ccc(cc2)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL19	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	562.000000000000000000000000000000	562.000000000000000000000000000000	562.000000000000000000000000000000	Methazolamide	CN1N=C(S/C/1=N/C(=O)C)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL20	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	12.000000000000000000000000000000	88.000000000000000000000000000000	104.000000000000000000000000000000	Acetazolamide	CC(=O)Nc1nnc(s1)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL21	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	6240.000000000000000000000000000000	6675.000000000000000000000000000000	7110.000000000000000000000000000000	Sulfanilamide	Nc1ccc(cc1)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL2179304	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	241.000000000000000000000000000000	241.000000000000000000000000000000	241.000000000000000000000000000000	NULL	Cc1ccc2c(SCc3cnn(c4ccc(cc4)S(=O)(=O)N)c23)n1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL2179305	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	286.000000000000000000000000000000	286.000000000000000000000000000000	286.000000000000000000000000000000	NULL	NS(=O)(=O)c1ccc(cc1)n2ncc3CSc4ncccc4c23	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL2179306	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	238.000000000000000000000000000000	238.000000000000000000000000000000	238.000000000000000000000000000000	NULL	NS(=O)(=O)c1ccc(cc1)n2ncc3CSc4cc(ccc4c23)C(F)(F)F	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL2179307	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	316.000000000000000000000000000000	316.000000000000000000000000000000	316.000000000000000000000000000000	NULL	NS(=O)(=O)c1ccc(cc1)n2ncc3CSc4cc(Cl)ccc4c23	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL2179308	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	750.000000000000000000000000000000	750.000000000000000000000000000000	750.000000000000000000000000000000	NULL	COc1ccc2c(SCc3cnn(c4ccc(cc4)S(=O)(=O)N)c23)c1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL218490	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	137.000000000000000000000000000000	137.000000000000000000000000000000	137.000000000000000000000000000000	Dorzolamide	CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL220491	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	201.000000000000000000000000000000	201.000000000000000000000000000000	201.000000000000000000000000000000	AL-4862	CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(=O)(=O)N	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL220492	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	3020.000000000000000000000000000000	3020.000000000000000000000000000000	3020.000000000000000000000000000000	MCN-4853	CC1(C)O[C@@H]2CO[C@@]3(COS(=O)(=O)N)OC(C)(C)O[C@H]3[C@@H]2O1	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL5767	CHEMBL228274	P96878	Probable transmembrane carbonic anhydrase (Carbonate dehydratase) (Carbonic dehydratase)	PF00484	8920.000000000000000000000000000000	8920.000000000000000000000000000000	8920.000000000000000000000000000000	NULL	COc1cc(ccc1O)[C@@H]2[C@@H](C)[C@H](C)[C@H]2c3ccc(O)c(OC)c3	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
