atomtype,cuttoff,cliques,distance,metric,code,class,auc
CA_ACC_DON,3.5,5,6,GO,1EJ2,NAD,0.574725274725
CA_ACC_DON,3.5,5,6,aaScore08,1EJ2,NAD,0.591483516484
CA_ACC_DON,3.5,5,6,aaScore05,1EJ2,NAD,0.548076923077
CA_ACC_DON,3.5,5,6,SrelScore08,1EJ2,NAD,0.713049450549
CA_ACC_DON,3.5,5,6,SrelScore05,1EJ2,NAD,0.719642857143
CA_ACC_DON,3.5,5,6,SOScore08,1EJ2,NAD,0.425549450549
CA_ACC_DON,3.5,5,6,SOScore05,1EJ2,NAD,0.449862637363
CA_ACC_DON,3.5,5,6,RMSD,1O04,NAD,0.635714285714
CA_ACC_DON,3.5,5,6,SO,1O04,NAD,0.295741758242
CA_ACC_DON,3.5,5,6,Srel,1O04,NAD,0.567307692308
CA_ACC_DON,3.5,5,6,Tanimoto,1O04,NAD,0.567307692308
CA_ACC_DON,3.5,5,6,GO,1O04,NAD,0.459203296703
CA_ACC_DON,3.5,5,6,aaScore08,1O04,NAD,0.365521978022
CA_ACC_DON,3.5,5,6,aaScore05,1O04,NAD,0.405906593407
CA_ACC_DON,3.5,5,6,SrelScore08,1O04,NAD,0.553983516484
CA_ACC_DON,3.5,5,6,SrelScore05,1O04,NAD,0.524587912088
CA_ACC_DON,3.5,5,6,SOScore08,1O04,NAD,0.285714285714
CA_ACC_DON,3.5,5,6,SOScore05,1O04,NAD,0.271016483516
CA_ACC_DON,3.5,5,6,RMSD,1JQ5,NAD,0.426373626374
CA_ACC_DON,3.5,5,6,SO,1JQ5,NAD,0.362362637363
CA_ACC_DON,3.5,5,6,Srel,1JQ5,NAD,0.65260989011
CA_ACC_DON,3.5,5,6,Tanimoto,1JQ5,NAD,0.65260989011
CA_ACC_DON,3.5,5,6,GO,1JQ5,NAD,0.578159340659
CA_ACC_DON,3.5,5,6,aaScore08,1JQ5,NAD,0.56043956044
CA_ACC_DON,3.5,5,6,aaScore05,1JQ5,NAD,0.529395604396
CA_ACC_DON,3.5,5,6,SrelScore08,1JQ5,NAD,0.655906593407
CA_ACC_DON,3.5,5,6,SrelScore05,1JQ5,NAD,0.660989010989
CA_ACC_DON,3.5,5,6,SOScore08,1JQ5,NAD,0.36717032967
CA_ACC_DON,3.5,5,6,SOScore05,1JQ5,NAD,0.391346153846
CA_ACC_DON,3.5,5,6,RMSD,1K1W,GLC,0.727564102564
CA_ACC_DON,3.5,5,6,SO,1K1W,GLC,0.836538461538
CA_ACC_DON,3.5,5,6,Srel,1K1W,GLC,0.967948717949
CA_ACC_DON,3.5,5,6,Tanimoto,1K1W,GLC,0.967948717949
CA_ACC_DON,3.5,5,6,GO,1K1W,GLC,0.376602564103
CA_ACC_DON,3.5,5,6,aaScore08,1K1W,GLC,0.294871794872
CA_ACC_DON,3.5,5,6,aaScore05,1K1W,GLC,0.358974358974
CA_ACC_DON,3.5,5,6,SrelScore08,1K1W,GLC,0.967948717949
CA_ACC_DON,3.5,5,6,SrelScore05,1K1W,GLC,0.961538461538
CA_ACC_DON,3.5,5,6,SOScore08,1K1W,GLC,0.834935897436
CA_ACC_DON,3.5,5,6,SOScore05,1K1W,GLC,0.81891025641
CA_ACC_DON,3.5,5,6,RMSD,1BDG,GLC,0.916666666667
CA_ACC_DON,3.5,5,6,SO,1BDG,GLC,0.875
CA_ACC_DON,3.5,5,6,Srel,1BDG,GLC,0.551282051282
CA_ACC_DON,3.5,5,6,Tanimoto,1BDG,GLC,0.551282051282
CA_ACC_DON,3.5,5,6,GO,1BDG,GLC,0.325320512821
CA_ACC_DON,3.5,5,6,aaScore08,1BDG,GLC,0.0961538461538
CA_ACC_DON,3.5,5,6,aaScore05,1BDG,GLC,0.179487179487
CA_ACC_DON,3.5,5,6,SrelScore08,1BDG,GLC,0.524038461538
CA_ACC_DON,3.5,5,6,SrelScore05,1BDG,GLC,0.474358974359
CA_ACC_DON,3.5,5,6,SOScore08,1BDG,GLC,0.852564102564
CA_ACC_DON,3.5,5,6,SOScore05,1BDG,GLC,0.814102564103
CA_ACC_DON,3.5,5,6,RMSD,1DNL,FMN,0.65777027027
CA_ACC_DON,3.5,5,6,SO,1DNL,FMN,0.580743243243
CA_ACC_DON,3.5,5,6,Srel,1DNL,FMN,0.719932432432
CA_ACC_DON,3.5,5,6,Tanimoto,1DNL,FMN,0.719932432432
CA_ACC_DON,3.5,5,6,GO,1DNL,FMN,0.668918918919
CA_ACC_DON,3.5,5,6,aaScore08,1DNL,FMN,0.329054054054
CA_ACC_DON,3.5,5,6,aaScore05,1DNL,FMN,0.308108108108
CA_ACC_DON,3.5,5,6,SrelScore08,1DNL,FMN,0.732094594595
CA_ACC_DON,3.5,5,6,SrelScore05,1DNL,FMN,0.745608108108
CA_ACC_DON,3.5,5,6,SOScore08,1DNL,FMN,0.585472972973
CA_ACC_DON,3.5,5,6,SOScore05,1DNL,FMN,0.595608108108
CA_ACC_DON,3.5,5,6,RMSD,1JA1,FMN,0.621621621622
CA_ACC_DON,3.5,5,6,SO,1JA1,FMN,0.601351351351
CA_ACC_DON,3.5,5,6,Srel,1JA1,FMN,0.664864864865
CA_ACC_DON,3.5,5,6,Tanimoto,1JA1,FMN,0.664864864865
CA_ACC_DON,3.5,5,6,GO,1JA1,FMN,0.597972972973
CA_ACC_DON,3.5,5,6,aaScore08,1JA1,FMN,0.36722972973
CA_ACC_DON,3.5,5,6,aaScore05,1JA1,FMN,0.338175675676
CA_ACC_DON,3.5,5,6,SrelScore08,1JA1,FMN,0.683445945946
CA_ACC_DON,3.5,5,6,SrelScore05,1JA1,FMN,0.701351351351
CA_ACC_DON,3.5,5,6,SOScore08,1JA1,FMN,0.610135135135
CA_ACC_DON,3.5,5,6,SOScore05,1JA1,FMN,0.626689189189
CA_ACC_DON,3.5,5,6,RMSD,1F5V,FMN,0.404391891892
CA_ACC_DON,3.5,5,6,SO,1F5V,FMN,0.677027027027
CA_ACC_DON,3.5,5,6,Srel,1F5V,FMN,0.822297297297
CA_ACC_DON,3.5,5,6,Tanimoto,1F5V,FMN,0.822297297297
CA_ACC_DON,3.5,5,6,GO,1F5V,FMN,0.62027027027
CA_ACC_DON,3.5,5,6,aaScore08,1F5V,FMN,0.563513513514
CA_ACC_DON,3.5,5,6,aaScore05,1F5V,FMN,0.505405405405
CA_ACC_DON,3.5,5,6,SrelScore08,1F5V,FMN,0.84527027027
CA_ACC_DON,3.5,5,6,SrelScore05,1F5V,FMN,0.870608108108
CA_ACC_DON,3.5,5,6,SOScore08,1F5V,FMN,0.693581081081
CA_ACC_DON,3.5,5,6,SOScore05,1F5V,FMN,0.711824324324
CA_ACC_DON,3.5,5,6,RMSD,1P4C,FMN,0.591891891892
CA_ACC_DON,3.5,5,6,SO,1P4C,FMN,0.564189189189
CA_ACC_DON,3.5,5,6,Srel,1P4C,FMN,0.598310810811
CA_ACC_DON,3.5,5,6,Tanimoto,1P4C,FMN,0.598310810811
CA_ACC_DON,3.5,5,6,GO,1P4C,FMN,0.530743243243
CA_ACC_DON,3.5,5,6,aaScore08,1P4C,FMN,0.409459459459
CA_ACC_DON,3.5,5,6,aaScore05,1P4C,FMN,0.422297297297
CA_ACC_DON,3.5,5,6,SrelScore08,1P4C,FMN,0.605743243243
CA_ACC_DON,3.5,5,6,SrelScore05,1P4C,FMN,0.614527027027
CA_ACC_DON,3.5,5,6,SOScore08,1P4C,FMN,0.573986486486
CA_ACC_DON,3.5,5,6,SOScore05,1P4C,FMN,0.571283783784
CA_ACC_DON,3.5,5,6,RMSD,1MVL,FMN,0.615878378378
CA_ACC_DON,3.5,5,6,SO,1MVL,FMN,0.489864864865
CA_ACC_DON,3.5,5,6,Srel,1MVL,FMN,0.627364864865
CA_ACC_DON,3.5,5,6,Tanimoto,1MVL,FMN,0.627364864865
CA_ACC_DON,3.5,5,6,GO,1MVL,FMN,0.741216216216
CA_ACC_DON,3.5,5,6,aaScore08,1MVL,FMN,0.359459459459
CA_ACC_DON,3.5,5,6,aaScore05,1MVL,FMN,0.295945945946
CA_ACC_DON,3.5,5,6,SrelScore08,1MVL,FMN,0.651351351351
CA_ACC_DON,3.5,5,6,SrelScore05,1MVL,FMN,0.699324324324
CA_ACC_DON,3.5,5,6,SOScore08,1MVL,FMN,0.513175675676
CA_ACC_DON,3.5,5,6,SOScore05,1MVL,FMN,0.564527027027
CA_ACC_DON,3.5,5,6,RMSD,1P4M,FMN,0.555743243243
CA_ACC_DON,3.5,5,6,SO,1P4M,FMN,0.55472972973
CA_ACC_DON,3.5,5,6,Srel,1P4M,FMN,0.750675675676
CA_ACC_DON,3.5,5,6,Tanimoto,1P4M,FMN,0.750675675676
CA_ACC_DON,3.5,5,6,GO,1P4M,FMN,0.583445945946
CA_ACC_DON,3.5,5,6,aaScore08,1P4M,FMN,0.428040540541
CA_ACC_DON,3.5,5,6,aaScore05,1P4M,FMN,0.401013513514
CA_ACC_DON,3.5,5,6,SrelScore08,1P4M,FMN,0.749662162162
CA_ACC_DON,3.5,5,6,SrelScore05,1P4M,FMN,0.738175675676
CA_ACC_DON,3.5,5,6,SOScore08,1P4M,FMN,0.567567567568
CA_ACC_DON,3.5,5,6,SOScore05,1P4M,FMN,0.593243243243
CA_ACC_DON,3.5,5,6,RMSD,1LHU,EST,0.689123376623
CA_ACC_DON,3.5,5,6,SO,1LHU,EST,0.512987012987
CA_ACC_DON,3.5,5,6,Srel,1LHU,EST,0.543831168831
CA_ACC_DON,3.5,5,6,Tanimoto,1LHU,EST,0.543831168831
CA_ACC_DON,3.5,5,6,GO,1LHU,EST,0.31737012987
CA_ACC_DON,3.5,5,6,aaScore08,1LHU,EST,0.334415584416
CA_ACC_DON,3.5,5,6,aaScore05,1LHU,EST,0.373376623377
CA_ACC_DON,3.5,5,6,SrelScore08,1LHU,EST,0.538961038961
CA_ACC_DON,3.5,5,6,SrelScore05,1LHU,EST,0.491071428571
CA_ACC_DON,3.5,5,6,SOScore08,1LHU,EST,0.508116883117
CA_ACC_DON,3.5,5,6,SOScore05,1LHU,EST,0.467532467532
CA_ACC_DON,3.5,5,6,RMSD,1FDS,EST,0.806818181818
CA_ACC_DON,3.5,5,6,SO,1FDS,EST,0.311688311688
CA_ACC_DON,3.5,5,6,Srel,1FDS,EST,0.698863636364
CA_ACC_DON,3.5,5,6,Tanimoto,1FDS,EST,0.698863636364
CA_ACC_DON,3.5,5,6,GO,1FDS,EST,0.569805194805
CA_ACC_DON,3.5,5,6,aaScore08,1FDS,EST,0.176948051948
CA_ACC_DON,3.5,5,6,aaScore05,1FDS,EST,0.186688311688
CA_ACC_DON,3.5,5,6,SrelScore08,1FDS,EST,0.707792207792
CA_ACC_DON,3.5,5,6,SrelScore05,1FDS,EST,0.709415584416
CA_ACC_DON,3.5,5,6,SOScore08,1FDS,EST,0.30762987013
CA_ACC_DON,3.5,5,6,SOScore05,1FDS,EST,0.318993506494
CA_ACC_DON,3.5,5,6,RMSD,1QKT,EST,0.669642857143
CA_ACC_DON,3.5,5,6,SO,1QKT,EST,0.268668831169
CA_ACC_DON,3.5,5,6,Srel,1QKT,EST,0.534902597403
CA_ACC_DON,3.5,5,6,Tanimoto,1QKT,EST,0.534902597403
CA_ACC_DON,3.5,5,6,GO,1QKT,EST,0.494318181818
CA_ACC_DON,3.5,5,6,aaScore08,1QKT,EST,0.333603896104
CA_ACC_DON,3.5,5,6,aaScore05,1QKT,EST,0.340909090909
CA_ACC_DON,3.5,5,6,SrelScore08,1QKT,EST,0.549512987013
CA_ACC_DON,3.5,5,6,SrelScore05,1QKT,EST,0.55275974026
CA_ACC_DON,3.5,5,6,SOScore08,1QKT,EST,0.272727272727
CA_ACC_DON,3.5,5,6,SOScore05,1QKT,EST,0.280844155844
CA_ACC_DON,3.5,5,6,RMSD,1E2Q,ATP,0.47770979021
CA_ACC_DON,3.5,5,6,SO,1E2Q,ATP,0.452797202797
CA_ACC_DON,3.5,5,6,Srel,1E2Q,ATP,0.635926573427
CA_ACC_DON,3.5,5,6,Tanimoto,1E2Q,ATP,0.635926573427
CA_ACC_DON,3.5,5,6,GO,1E2Q,ATP,0.638111888112
CA_ACC_DON,3.5,5,6,aaScore08,1E2Q,ATP,0.509324009324
CA_ACC_DON,3.5,5,6,aaScore05,1E2Q,ATP,0.468968531469
CA_ACC_DON,3.5,5,6,SrelScore08,1E2Q,ATP,0.654283216783
CA_ACC_DON,3.5,5,6,SrelScore05,1E2Q,ATP,0.696241258741
CA_ACC_DON,3.5,5,6,SOScore08,1E2Q,ATP,0.461392773893
CA_ACC_DON,3.5,5,6,SOScore05,1E2Q,ATP,0.49256993007
CA_ACC_DON,3.5,5,6,RMSD,1RDQ,ATP,0.691142191142
CA_ACC_DON,3.5,5,6,SO,1RDQ,ATP,0.475233100233
CA_ACC_DON,3.5,5,6,Srel,1RDQ,ATP,0.58479020979
CA_ACC_DON,3.5,5,6,Tanimoto,1RDQ,ATP,0.58479020979
CA_ACC_DON,3.5,5,6,GO,1RDQ,ATP,0.487033799534
CA_ACC_DON,3.5,5,6,aaScore08,1RDQ,ATP,0.318181818182
CA_ACC_DON,3.5,5,6,aaScore05,1RDQ,ATP,0.348193473193
CA_ACC_DON,3.5,5,6,SrelScore08,1RDQ,ATP,0.580856643357
CA_ACC_DON,3.5,5,6,SrelScore05,1RDQ,ATP,0.56993006993
CA_ACC_DON,3.5,5,6,SOScore08,1RDQ,ATP,0.473047785548
CA_ACC_DON,3.5,5,6,SOScore05,1RDQ,ATP,0.466928904429
CA_ACC_DON,3.5,5,6,RMSD,1DY3,ATP,0.545891608392
CA_ACC_DON,3.5,5,6,SO,1DY3,ATP,0.459207459207
CA_ACC_DON,3.5,5,6,Srel,1DY3,ATP,0.663461538462
CA_ACC_DON,3.5,5,6,Tanimoto,1DY3,ATP,0.663461538462
CA_ACC_DON,3.5,5,6,GO,1DY3,ATP,0.661130536131
CA_ACC_DON,3.5,5,6,aaScore08,1DY3,ATP,0.434440559441
CA_ACC_DON,3.5,5,6,aaScore05,1DY3,ATP,0.393793706294
CA_ACC_DON,3.5,5,6,SrelScore08,1DY3,ATP,0.681526806527
CA_ACC_DON,3.5,5,6,SrelScore05,1DY3,ATP,0.728875291375
CA_ACC_DON,3.5,5,6,SOScore08,1DY3,ATP,0.479458041958
CA_ACC_DON,3.5,5,6,SOScore05,1DY3,ATP,0.528991841492
CA_ACC_DON,3.5,5,6,RMSD,1B8A,ATP,0.438082750583
CA_ACC_DON,3.5,5,6,SO,1B8A,ATP,0.41958041958
CA_ACC_DON,3.5,5,6,Srel,1B8A,ATP,0.619900932401
CA_ACC_DON,3.5,5,6,Tanimoto,1B8A,ATP,0.619900932401
CA_ACC_DON,3.5,5,6,GO,1B8A,ATP,0.584061771562
CA_ACC_DON,3.5,5,6,aaScore08,1B8A,ATP,0.547931235431
CA_ACC_DON,3.5,5,6,aaScore05,1B8A,ATP,0.503642191142
CA_ACC_DON,3.5,5,6,SrelScore08,1B8A,ATP,0.621066433566
CA_ACC_DON,3.5,5,6,SrelScore05,1B8A,ATP,0.628496503497
CA_ACC_DON,3.5,5,6,SOScore08,1B8A,ATP,0.429195804196
CA_ACC_DON,3.5,5,6,SOScore05,1B8A,ATP,0.451923076923
CA_ACC_DON,3.5,5,6,RMSD,1AYL,ATP,0.420163170163
CA_ACC_DON,3.5,5,6,SO,1AYL,ATP,0.454982517483
CA_ACC_DON,3.5,5,6,Srel,1AYL,ATP,0.614947552448
CA_ACC_DON,3.5,5,6,Tanimoto,1AYL,ATP,0.614947552448
CA_ACC_DON,3.5,5,6,GO,1AYL,ATP,0.693618881119
CA_ACC_DON,3.5,5,6,aaScore08,1AYL,ATP,0.555652680653
CA_ACC_DON,3.5,5,6,aaScore05,1AYL,ATP,0.486596736597
CA_ACC_DON,3.5,5,6,SrelScore08,1AYL,ATP,0.623834498834
CA_ACC_DON,3.5,5,6,SrelScore05,1AYL,ATP,0.652389277389
CA_ACC_DON,3.5,5,6,SOScore08,1AYL,ATP,0.474796037296
CA_ACC_DON,3.5,5,6,SOScore05,1AYL,ATP,0.514714452214
CA_ACC_DON,3.5,5,6,RMSD,1ESQ,ATP,0.493444055944
CA_ACC_DON,3.5,5,6,SO,1ESQ,ATP,0.340617715618
CA_ACC_DON,3.5,5,6,Srel,1ESQ,ATP,0.561043123543
CA_ACC_DON,3.5,5,6,Tanimoto,1ESQ,ATP,0.561043123543
CA_ACC_DON,3.5,5,6,GO,1ESQ,ATP,0.530885780886
CA_ACC_DON,3.5,5,6,aaScore08,1ESQ,ATP,0.500291375291
CA_ACC_DON,3.5,5,6,aaScore05,1ESQ,ATP,0.482517482517
CA_ACC_DON,3.5,5,6,SrelScore08,1ESQ,ATP,0.562791375291
CA_ACC_DON,3.5,5,6,SrelScore05,1ESQ,ATP,0.556235431235
CA_ACC_DON,3.5,5,6,SOScore08,1ESQ,ATP,0.344114219114
CA_ACC_DON,3.5,5,6,SOScore05,1ESQ,ATP,0.361596736597
CA_ACC_DON,3.5,5,6,RMSD,1GN8,ATP,0.547348484848
CA_ACC_DON,3.5,5,6,SO,1GN8,ATP,0.390297202797
CA_ACC_DON,3.5,5,6,Srel,1GN8,ATP,0.555506993007
CA_ACC_DON,3.5,5,6,Tanimoto,1GN8,ATP,0.555506993007
CA_ACC_DON,3.5,5,6,GO,1GN8,ATP,0.52972027972
CA_ACC_DON,3.5,5,6,aaScore08,1GN8,ATP,0.45236013986
CA_ACC_DON,3.5,5,6,aaScore05,1GN8,ATP,0.442307692308
CA_ACC_DON,3.5,5,6,SrelScore08,1GN8,ATP,0.563665501166
CA_ACC_DON,3.5,5,6,SrelScore05,1GN8,ATP,0.57298951049
CA_ACC_DON,3.5,5,6,SOScore08,1GN8,ATP,0.393502331002
CA_ACC_DON,3.5,5,6,SOScore05,1GN8,ATP,0.406322843823
CA_ACC_DON,3.5,5,6,RMSD,1DV2,ATP,0.625
CA_ACC_DON,3.5,5,6,SO,1DV2,ATP,0.495629370629
CA_ACC_DON,3.5,5,6,Srel,1DV2,ATP,0.672202797203
CA_ACC_DON,3.5,5,6,Tanimoto,1DV2,ATP,0.672202797203
CA_ACC_DON,3.5,5,6,GO,1DV2,ATP,0.631118881119
CA_ACC_DON,3.5,5,6,aaScore08,1DV2,ATP,0.367132867133
CA_ACC_DON,3.5,5,6,aaScore05,1DV2,ATP,0.360868298368
CA_ACC_DON,3.5,5,6,SrelScore08,1DV2,ATP,0.678904428904
CA_ACC_DON,3.5,5,6,SrelScore05,1DV2,ATP,0.692599067599
CA_ACC_DON,3.5,5,6,SOScore08,1DV2,ATP,0.498834498834
CA_ACC_DON,3.5,5,6,SOScore05,1DV2,ATP,0.513986013986
CA_ACC_DON,3.5,5,6,RMSD,1E8X,ATP,0.516608391608
CA_ACC_DON,3.5,5,6,SO,1E8X,ATP,0.496066433566
CA_ACC_DON,3.5,5,6,Srel,1E8X,ATP,0.652680652681
CA_ACC_DON,3.5,5,6,Tanimoto,1E8X,ATP,0.652680652681
CA_ACC_DON,3.5,5,6,GO,1E8X,ATP,0.614219114219
CA_ACC_DON,3.5,5,6,aaScore08,1E8X,ATP,0.457459207459
CA_ACC_DON,3.5,5,6,aaScore05,1E8X,ATP,0.402097902098
CA_ACC_DON,3.5,5,6,SrelScore08,1E8X,ATP,0.667249417249
CA_ACC_DON,3.5,5,6,SrelScore05,1E8X,ATP,0.699009324009
CA_ACC_DON,3.5,5,6,SOScore08,1E8X,ATP,0.506847319347
CA_ACC_DON,3.5,5,6,SOScore05,1E8X,ATP,0.529865967366
CA_ACC_DON,3.5,5,6,RMSD,1TID,ATP,0.594696969697
CA_ACC_DON,3.5,5,6,SO,1TID,ATP,0.482954545455
CA_ACC_DON,3.5,5,6,Srel,1TID,ATP,0.608682983683
CA_ACC_DON,3.5,5,6,Tanimoto,1TID,ATP,0.608682983683
CA_ACC_DON,3.5,5,6,GO,1TID,ATP,0.600087412587
CA_ACC_DON,3.5,5,6,aaScore08,1TID,ATP,0.38986013986
CA_ACC_DON,3.5,5,6,aaScore05,1TID,ATP,0.375728438228
CA_ACC_DON,3.5,5,6,SrelScore08,1TID,ATP,0.612033799534
CA_ACC_DON,3.5,5,6,SrelScore05,1TID,ATP,0.629079254079
CA_ACC_DON,3.5,5,6,SOScore08,1TID,ATP,0.490384615385
CA_ACC_DON,3.5,5,6,SOScore05,1TID,ATP,0.508595571096
CA_ACC_DON,3.5,5,6,RMSD,1KVK,ATP,0.484994172494
CA_ACC_DON,3.5,5,6,SO,1KVK,ATP,0.360722610723
CA_ACC_DON,3.5,5,6,Srel,1KVK,ATP,0.525786713287
CA_ACC_DON,3.5,5,6,Tanimoto,1KVK,ATP,0.525786713287
CA_ACC_DON,3.5,5,6,GO,1KVK,ATP,0.521707459207
CA_ACC_DON,3.5,5,6,aaScore08,1KVK,ATP,0.515151515152
CA_ACC_DON,3.5,5,6,aaScore05,1KVK,ATP,0.512237762238
CA_ACC_DON,3.5,5,6,SrelScore08,1KVK,ATP,0.528846153846
CA_ACC_DON,3.5,5,6,SrelScore05,1KVK,ATP,0.546182983683
CA_ACC_DON,3.5,5,6,SOScore08,1KVK,ATP,0.371357808858
CA_ACC_DON,3.5,5,6,SOScore05,1KVK,ATP,0.390005827506
CA_ACC_DON,3.5,5,6,RMSD,1O9T,ATP,0.597610722611
CA_ACC_DON,3.5,5,6,SO,1O9T,ATP,0.394667832168
CA_ACC_DON,3.5,5,6,Srel,1O9T,ATP,0.525786713287
CA_ACC_DON,3.5,5,6,Tanimoto,1O9T,ATP,0.525786713287
CA_ACC_DON,3.5,5,6,GO,1O9T,ATP,0.71182983683
CA_ACC_DON,3.5,5,6,aaScore08,1O9T,ATP,0.372231934732
CA_ACC_DON,3.5,5,6,aaScore05,1O9T,ATP,0.341346153846
CA_ACC_DON,3.5,5,6,SrelScore08,1O9T,ATP,0.549970862471
CA_ACC_DON,3.5,5,6,SrelScore05,1O9T,ATP,0.613344988345
CA_ACC_DON,3.5,5,6,SOScore08,1O9T,ATP,0.408653846154
CA_ACC_DON,3.5,5,6,SOScore05,1O9T,ATP,0.469696969697
CA_ACC_DON,3.5,5,6,RMSD,1A49,ATP,0.60168997669
CA_ACC_DON,3.5,5,6,SO,1A49,ATP,0.412733100233
CA_ACC_DON,3.5,5,6,Srel,1A49,ATP,0.529428904429
CA_ACC_DON,3.5,5,6,Tanimoto,1A49,ATP,0.529428904429
CA_ACC_DON,3.5,5,6,GO,1A49,ATP,0.563811188811
CA_ACC_DON,3.5,5,6,aaScore08,1A49,ATP,0.39932983683
CA_ACC_DON,3.5,5,6,aaScore05,1A49,ATP,0.403409090909
CA_ACC_DON,3.5,5,6,SrelScore08,1A49,ATP,0.52972027972
CA_ACC_DON,3.5,5,6,SrelScore05,1A49,ATP,0.547931235431
CA_ACC_DON,3.5,5,6,SOScore08,1A49,ATP,0.418706293706
CA_ACC_DON,3.5,5,6,SOScore05,1A49,ATP,0.440559440559
CA_ACC_DON,3.5,5,6,RMSD,1A0I,ATP,0.491841491841
CA_ACC_DON,3.5,5,6,SO,1A0I,ATP,0.508012820513
CA_ACC_DON,3.5,5,6,Srel,1A0I,ATP,0.682546620047
CA_ACC_DON,3.5,5,6,Tanimoto,1A0I,ATP,0.682546620047
CA_ACC_DON,3.5,5,6,GO,1A0I,ATP,0.596882284382
CA_ACC_DON,3.5,5,6,aaScore08,1A0I,ATP,0.500728438228
CA_ACC_DON,3.5,5,6,aaScore05,1A0I,ATP,0.45979020979
CA_ACC_DON,3.5,5,6,SrelScore08,1A0I,ATP,0.678321678322
CA_ACC_DON,3.5,5,6,SrelScore05,1A0I,ATP,0.693764568765
CA_ACC_DON,3.5,5,6,SOScore08,1A0I,ATP,0.510635198135
CA_ACC_DON,3.5,5,6,SOScore05,1A0I,ATP,0.511217948718
CA_ACC_DON,3.5,5,6,RMSD,1GWE,HEM,0.3890625
CA_ACC_DON,3.5,5,6,SO,1GWE,HEM,0.430338541667
CA_ACC_DON,3.5,5,6,Srel,1GWE,HEM,0.546223958333
CA_ACC_DON,3.5,5,6,Tanimoto,1GWE,HEM,0.546223958333
CA_ACC_DON,3.5,5,6,GO,1GWE,HEM,0.437109375
CA_ACC_DON,3.5,5,6,aaScore08,1GWE,HEM,0.620833333333
CA_ACC_DON,3.5,5,6,aaScore05,1GWE,HEM,0.631119791667
CA_ACC_DON,3.5,5,6,SrelScore08,1GWE,HEM,0.5375
CA_ACC_DON,3.5,5,6,SrelScore05,1GWE,HEM,0.521875
CA_ACC_DON,3.5,5,6,SOScore08,1GWE,HEM,0.427734375
CA_ACC_DON,3.5,5,6,SOScore05,1GWE,HEM,0.410677083333
CA_ACC_DON,3.5,5,6,RMSD,1PO5,HEM,0.533072916667
CA_ACC_DON,3.5,5,6,SO,1PO5,HEM,0.359505208333
CA_ACC_DON,3.5,5,6,Srel,1PO5,HEM,0.5390625
CA_ACC_DON,3.5,5,6,Tanimoto,1PO5,HEM,0.5390625
CA_ACC_DON,3.5,5,6,GO,1PO5,HEM,0.504817708333
CA_ACC_DON,3.5,5,6,aaScore08,1PO5,HEM,0.468098958333
CA_ACC_DON,3.5,5,6,aaScore05,1PO5,HEM,0.484505208333
CA_ACC_DON,3.5,5,6,SrelScore08,1PO5,HEM,0.531901041667
CA_ACC_DON,3.5,5,6,SrelScore05,1PO5,HEM,0.531770833333
CA_ACC_DON,3.5,5,6,SOScore08,1PO5,HEM,0.35625
CA_ACC_DON,3.5,5,6,SOScore05,1PO5,HEM,0.364583333333
CA_ACC_DON,3.5,5,6,RMSD,1NP4,HEM,0.399088541667
CA_ACC_DON,3.5,5,6,SO,1NP4,HEM,0.583072916667
CA_ACC_DON,3.5,5,6,Srel,1NP4,HEM,0.612630208333
CA_ACC_DON,3.5,5,6,Tanimoto,1NP4,HEM,0.612630208333
CA_ACC_DON,3.5,5,6,GO,1NP4,HEM,0.466927083333
CA_ACC_DON,3.5,5,6,aaScore08,1NP4,HEM,0.60625
CA_ACC_DON,3.5,5,6,aaScore05,1NP4,HEM,0.606640625
CA_ACC_DON,3.5,5,6,SrelScore08,1NP4,HEM,0.616145833333
CA_ACC_DON,3.5,5,6,SrelScore05,1NP4,HEM,0.601041666667
CA_ACC_DON,3.5,5,6,SOScore08,1NP4,HEM,0.577994791667
CA_ACC_DON,3.5,5,6,SOScore05,1NP4,HEM,0.575390625
CA_ACC_DON,3.5,5,6,RMSD,2CPO,HEM,0.412630208333
CA_ACC_DON,3.5,5,6,SO,2CPO,HEM,0.41171875
CA_ACC_DON,3.5,5,6,Srel,2CPO,HEM,0.584895833333
CA_ACC_DON,3.5,5,6,Tanimoto,2CPO,HEM,0.584895833333
CA_ACC_DON,3.5,5,6,GO,2CPO,HEM,0.532682291667
CA_ACC_DON,3.5,5,6,aaScore08,2CPO,HEM,0.581119791667
CA_ACC_DON,3.5,5,6,aaScore05,2CPO,HEM,0.556510416667
CA_ACC_DON,3.5,5,6,SrelScore08,2CPO,HEM,0.593229166667
CA_ACC_DON,3.5,5,6,SrelScore05,2CPO,HEM,0.609635416667
CA_ACC_DON,3.5,5,6,SOScore08,2CPO,HEM,0.415494791667
CA_ACC_DON,3.5,5,6,SOScore05,2CPO,HEM,0.431901041667
CA_ACC_DON,3.5,5,6,RMSD,1QPA,HEM,0.564453125
CA_ACC_DON,3.5,5,6,SO,1QPA,HEM,0.420182291667
CA_ACC_DON,3.5,5,6,Srel,1QPA,HEM,0.591927083333
CA_ACC_DON,3.5,5,6,Tanimoto,1QPA,HEM,0.591927083333
CA_ACC_DON,3.5,5,6,GO,1QPA,HEM,0.643098958333
CA_ACC_DON,3.5,5,6,aaScore08,1QPA,HEM,0.410416666667
CA_ACC_DON,3.5,5,6,aaScore05,1QPA,HEM,0.377604166667
