atomtype,cuttoff,clique,distance,metric,code,class,auc
ACC_DON_GRE,3.5,5,6,Tanimoto,1NT2,SAM,0.8219135802
ACC_DON_GRE,3.5,5,6,GO,1NT2,SAM,0.725154321
ACC_DON_GRE,3.5,5,6,aaScore08,1NT2,SAM,0.3077160494
ACC_DON_GRE,3.5,5,6,aaScore05,1NT2,SAM,0.2981481481
ACC_DON_GRE,3.5,5,6,SrelScore08,1NT2,SAM,0.8228395062
ACC_DON_GRE,3.5,5,6,SrelScore05,1NT2,SAM,0.8222222222
ACC_DON_GRE,3.5,5,6,SOScore08,1NT2,SAM,0.6109567901
ACC_DON_GRE,3.5,5,6,SOScore05,1NT2,SAM,0.6344135802
ACC_DON_GRE,3.5,5,6,RMSD,1CL1,LLP,0.7145061728
ACC_DON_GRE,3.5,5,6,SO,1CL1,LLP,0.6509259259
ACC_DON_GRE,3.5,5,6,Srel,1CL1,LLP,0.9586419753
ACC_DON_GRE,3.5,5,6,Tanimoto,1CL1,LLP,0.9586419753
ACC_DON_GRE,3.5,5,6,GO,1CL1,LLP,0.662808642
ACC_DON_GRE,3.5,5,6,aaScore08,1CL1,LLP,0.2783950617
ACC_DON_GRE,3.5,5,6,aaScore05,1CL1,LLP,0.2927469136
ACC_DON_GRE,3.5,5,6,SrelScore08,1CL1,LLP,0.9552469136
ACC_DON_GRE,3.5,5,6,SrelScore05,1CL1,LLP,0.9391975309
ACC_DON_GRE,3.5,5,6,SOScore08,1CL1,LLP,0.6675925926
ACC_DON_GRE,3.5,5,6,SOScore05,1CL1,LLP,0.6780864198
ACC_DON_GRE,3.5,5,6,RMSD,1A8I,LLP,0.4638888889
ACC_DON_GRE,3.5,5,6,SO,1A8I,LLP,0.2641975309
ACC_DON_GRE,3.5,5,6,Srel,1A8I,LLP,0.8927469136
ACC_DON_GRE,3.5,5,6,Tanimoto,1A8I,LLP,0.8927469136
ACC_DON_GRE,3.5,5,6,GO,1A8I,LLP,0.3638888889
ACC_DON_GRE,3.5,5,6,aaScore08,1A8I,LLP,0.5515432099
ACC_DON_GRE,3.5,5,6,aaScore05,1A8I,LLP,0.5884259259
ACC_DON_GRE,3.5,5,6,SrelScore08,1A8I,LLP,0.8901234568
ACC_DON_GRE,3.5,5,6,SrelScore05,1A8I,LLP,0.8716049383
ACC_DON_GRE,3.5,5,6,SOScore08,1A8I,LLP,0.25
ACC_DON_GRE,3.5,5,6,SOScore05,1A8I,LLP,0.2280864198
ACC_DON_GRE,3.5,5,6,RMSD,1JG8,LLP,0.7935185185
ACC_DON_GRE,3.5,5,6,SO,1JG8,LLP,0.7225308642
ACC_DON_GRE,3.5,5,6,Srel,1JG8,LLP,0.9632716049
ACC_DON_GRE,3.5,5,6,Tanimoto,1JG8,LLP,0.9632716049
ACC_DON_GRE,3.5,5,6,GO,1JG8,LLP,0.7572530864
ACC_DON_GRE,3.5,5,6,aaScore08,1JG8,LLP,0.2030864198
ACC_DON_GRE,3.5,5,6,aaScore05,1JG8,LLP,0.1932098765
ACC_DON_GRE,3.5,5,6,SrelScore08,1JG8,LLP,0.9595679012
ACC_DON_GRE,3.5,5,6,SrelScore05,1JG8,LLP,0.9455246914
ACC_DON_GRE,3.5,5,6,SOScore08,1JG8,LLP,0.7433641975
ACC_DON_GRE,3.5,5,6,SOScore05,1JG8,LLP,0.7609567901
ACC_DON_GRE,3.5,5,6,RMSD,1BW0,LLP,0.8060185185
ACC_DON_GRE,3.5,5,6,SO,1BW0,LLP,0.4967592593
ACC_DON_GRE,3.5,5,6,Srel,1BW0,LLP,0.9450617284
ACC_DON_GRE,3.5,5,6,Tanimoto,1BW0,LLP,0.9450617284
ACC_DON_GRE,3.5,5,6,GO,1BW0,LLP,0.7538580247
ACC_DON_GRE,3.5,5,6,aaScore08,1BW0,LLP,0.1927469136
ACC_DON_GRE,3.5,5,6,aaScore05,1BW0,LLP,0.2032407407
ACC_DON_GRE,3.5,5,6,SrelScore08,1BW0,LLP,0.9483024691
ACC_DON_GRE,3.5,5,6,SrelScore05,1BW0,LLP,0.9365740741
ACC_DON_GRE,3.5,5,6,SOScore08,1BW0,LLP,0.5300925926
ACC_DON_GRE,3.5,5,6,SOScore05,1BW0,LLP,0.6214506173
ACC_DON_GRE,3.5,5,6,RMSD,1IUG,LLP,0.749691358
ACC_DON_GRE,3.5,5,6,SO,1IUG,LLP,0.6527777778
ACC_DON_GRE,3.5,5,6,Srel,1IUG,LLP,0.9280864198
ACC_DON_GRE,3.5,5,6,Tanimoto,1IUG,LLP,0.9280864198
ACC_DON_GRE,3.5,5,6,GO,1IUG,LLP,0.7516975309
ACC_DON_GRE,3.5,5,6,aaScore08,1IUG,LLP,0.2435185185
ACC_DON_GRE,3.5,5,6,aaScore05,1IUG,LLP,0.225
ACC_DON_GRE,3.5,5,6,SrelScore08,1IUG,LLP,0.9273148148
ACC_DON_GRE,3.5,5,6,SrelScore05,1IUG,LLP,0.9211419753
ACC_DON_GRE,3.5,5,6,SOScore08,1IUG,LLP,0.6780864198
ACC_DON_GRE,3.5,5,6,SOScore05,1IUG,LLP,0.7086419753
ACC_DON_GRE,3.5,5,6,RMSD,1J04,LLP,0.7575617284
ACC_DON_GRE,3.5,5,6,SO,1J04,LLP,0.7864197531
ACC_DON_GRE,3.5,5,6,Srel,1J04,LLP,0.9427469136
ACC_DON_GRE,3.5,5,6,Tanimoto,1J04,LLP,0.9427469136
ACC_DON_GRE,3.5,5,6,GO,1J04,LLP,0.7354938272
ACC_DON_GRE,3.5,5,6,aaScore08,1J04,LLP,0.2399691358
ACC_DON_GRE,3.5,5,6,aaScore05,1J04,LLP,0.2393518519
ACC_DON_GRE,3.5,5,6,SrelScore08,1J04,LLP,0.9438271605
ACC_DON_GRE,3.5,5,6,SrelScore05,1J04,LLP,0.9336419753
ACC_DON_GRE,3.5,5,6,SOScore08,1J04,LLP,0.812037037
ACC_DON_GRE,3.5,5,6,SOScore05,1J04,LLP,0.8330246914
ACC_DON_GRE,3.5,5,6,RMSD,1BJW,LLP,0.662191358
ACC_DON_GRE,3.5,5,6,SO,1BJW,LLP,0.3209876543
ACC_DON_GRE,3.5,5,6,Srel,1BJW,LLP,0.9057098765
ACC_DON_GRE,3.5,5,6,Tanimoto,1BJW,LLP,0.9057098765
ACC_DON_GRE,3.5,5,6,GO,1BJW,LLP,0.5662037037
ACC_DON_GRE,3.5,5,6,aaScore08,1BJW,LLP,0.3287037037
ACC_DON_GRE,3.5,5,6,aaScore05,1BJW,LLP,0.325462963
ACC_DON_GRE,3.5,5,6,SrelScore08,1BJW,LLP,0.900617284
ACC_DON_GRE,3.5,5,6,SrelScore05,1BJW,LLP,0.888117284
ACC_DON_GRE,3.5,5,6,SOScore08,1BJW,LLP,0.3398148148
ACC_DON_GRE,3.5,5,6,SOScore05,1BJW,LLP,0.3706790123
ACC_DON_GRE,3.5,5,6,RMSD,1D7K,LLP,0.437808642
ACC_DON_GRE,3.5,5,6,SO,1D7K,LLP,0.4675925926
ACC_DON_GRE,3.5,5,6,Srel,1D7K,LLP,0.8427469136
ACC_DON_GRE,3.5,5,6,Tanimoto,1D7K,LLP,0.8427469136
ACC_DON_GRE,3.5,5,6,GO,1D7K,LLP,0.4459876543
ACC_DON_GRE,3.5,5,6,aaScore08,1D7K,LLP,0.5708333333
ACC_DON_GRE,3.5,5,6,aaScore05,1D7K,LLP,0.5810185185
ACC_DON_GRE,3.5,5,6,SrelScore08,1D7K,LLP,0.8398148148
ACC_DON_GRE,3.5,5,6,SrelScore05,1D7K,LLP,0.8089506173
ACC_DON_GRE,3.5,5,6,SOScore08,1D7K,LLP,0.4674382716
ACC_DON_GRE,3.5,5,6,SOScore05,1D7K,LLP,0.4455246914
ACC_DON_GRE,3.5,5,6,RMSD,1AX4,LLP,0.7924382716
ACC_DON_GRE,3.5,5,6,SO,1AX4,LLP,0.5044753086
ACC_DON_GRE,3.5,5,6,Srel,1AX4,LLP,0.9833333333
ACC_DON_GRE,3.5,5,6,Tanimoto,1AX4,LLP,0.9833333333
ACC_DON_GRE,3.5,5,6,GO,1AX4,LLP,0.7432098765
ACC_DON_GRE,3.5,5,6,aaScore08,1AX4,LLP,0.1925925926
ACC_DON_GRE,3.5,5,6,aaScore05,1AX4,LLP,0.1796296296
ACC_DON_GRE,3.5,5,6,SrelScore08,1AX4,LLP,0.9845679012
ACC_DON_GRE,3.5,5,6,SrelScore05,1AX4,LLP,0.9773148148
ACC_DON_GRE,3.5,5,6,SOScore08,1AX4,LLP,0.5327160494
ACC_DON_GRE,3.5,5,6,SOScore05,1AX4,LLP,0.5924382716
ACC_DON_GRE,3.5,5,6,RMSD,1CS1,LLP,0.7362654321
ACC_DON_GRE,3.5,5,6,SO,1CS1,LLP,0.5578703704
ACC_DON_GRE,3.5,5,6,Srel,1CS1,LLP,0.975
ACC_DON_GRE,3.5,5,6,Tanimoto,1CS1,LLP,0.975
ACC_DON_GRE,3.5,5,6,GO,1CS1,LLP,0.8470679012
ACC_DON_GRE,3.5,5,6,aaScore08,1CS1,LLP,0.2364197531
ACC_DON_GRE,3.5,5,6,aaScore05,1CS1,LLP,0.187037037
ACC_DON_GRE,3.5,5,6,SrelScore08,1CS1,LLP,0.9768518519
ACC_DON_GRE,3.5,5,6,SrelScore05,1CS1,LLP,0.9793209877
ACC_DON_GRE,3.5,5,6,SOScore08,1CS1,LLP,0.5984567901
ACC_DON_GRE,3.5,5,6,SOScore05,1CS1,LLP,0.6790123457
ACC_DON_GRE,3.5,5,6,RMSD,2BMU,U5P,0.5080246914
ACC_DON_GRE,3.5,5,6,SO,2BMU,U5P,0.6902777778
ACC_DON_GRE,3.5,5,6,Srel,2BMU,U5P,0.5328703704
ACC_DON_GRE,3.5,5,6,Tanimoto,2BMU,U5P,0.5328703704
ACC_DON_GRE,3.5,5,6,GO,2BMU,U5P,0.5472222222
ACC_DON_GRE,3.5,5,6,aaScore08,2BMU,U5P,0.4925925926
ACC_DON_GRE,3.5,5,6,aaScore05,2BMU,U5P,0.5077160494
ACC_DON_GRE,3.5,5,6,SrelScore08,2BMU,U5P,0.5268518519
ACC_DON_GRE,3.5,5,6,SrelScore05,2BMU,U5P,0.5231481481
ACC_DON_GRE,3.5,5,6,SOScore08,2BMU,U5P,0.6859567901
ACC_DON_GRE,3.5,5,6,SOScore05,2BMU,U5P,0.6757716049
ACC_DON_GRE,3.5,5,6,RMSD,1DBT,U5P,0.537654321
ACC_DON_GRE,3.5,5,6,SO,1DBT,U5P,0.7061728395
ACC_DON_GRE,3.5,5,6,Srel,1DBT,U5P,0.4398148148
ACC_DON_GRE,3.5,5,6,Tanimoto,1DBT,U5P,0.4398148148
ACC_DON_GRE,3.5,5,6,GO,1DBT,U5P,0.5195987654
ACC_DON_GRE,3.5,5,6,aaScore08,1DBT,U5P,0.4685185185
ACC_DON_GRE,3.5,5,6,aaScore05,1DBT,U5P,0.462345679
ACC_DON_GRE,3.5,5,6,SrelScore08,1DBT,U5P,0.4367283951
ACC_DON_GRE,3.5,5,6,SrelScore05,1DBT,U5P,0.4385802469
ACC_DON_GRE,3.5,5,6,SOScore08,1DBT,U5P,0.7098765432
ACC_DON_GRE,3.5,5,6,SOScore05,1DBT,U5P,0.7009259259
ACC_DON_GRE,3.5,5,6,RMSD,1G8O,U5P,0.5341049383
ACC_DON_GRE,3.5,5,6,SO,1G8O,U5P,0.6266975309
ACC_DON_GRE,3.5,5,6,Srel,1G8O,U5P,0.4569444444
ACC_DON_GRE,3.5,5,6,Tanimoto,1G8O,U5P,0.4569444444
ACC_DON_GRE,3.5,5,6,GO,1G8O,U5P,0.5807098765
ACC_DON_GRE,3.5,5,6,aaScore08,1G8O,U5P,0.4416666667
ACC_DON_GRE,3.5,5,6,aaScore05,1G8O,U5P,0.4148148148
ACC_DON_GRE,3.5,5,6,SrelScore08,1G8O,U5P,0.4708333333
ACC_DON_GRE,3.5,5,6,SrelScore05,1G8O,U5P,0.4945987654
ACC_DON_GRE,3.5,5,6,SOScore08,1G8O,U5P,0.6430555556
ACC_DON_GRE,3.5,5,6,SOScore05,1G8O,U5P,0.6540123457
ACC_DON_GRE,3.5,5,6,RMSD,2B56,U5P,0.6057098765
ACC_DON_GRE,3.5,5,6,SO,2B56,U5P,0.5339506173
ACC_DON_GRE,3.5,5,6,Srel,2B56,U5P,0.6967592593
ACC_DON_GRE,3.5,5,6,Tanimoto,2B56,U5P,0.6967592593
ACC_DON_GRE,3.5,5,6,GO,2B56,U5P,0.5614197531
ACC_DON_GRE,3.5,5,6,aaScore08,2B56,U5P,0.387808642
ACC_DON_GRE,3.5,5,6,aaScore05,2B56,U5P,0.3992283951
ACC_DON_GRE,3.5,5,6,SrelScore08,2B56,U5P,0.7057098765
ACC_DON_GRE,3.5,5,6,SrelScore05,2B56,U5P,0.712037037
ACC_DON_GRE,3.5,5,6,SOScore08,2B56,U5P,0.5393518519
ACC_DON_GRE,3.5,5,6,SOScore05,2B56,U5P,0.5600308642
ACC_DON_GRE,3.5,5,6,RMSD,1WLJ,U5P,0.4310185185
ACC_DON_GRE,3.5,5,6,SO,1WLJ,U5P,0.4875
ACC_DON_GRE,3.5,5,6,Srel,1WLJ,U5P,0.649537037
ACC_DON_GRE,3.5,5,6,Tanimoto,1WLJ,U5P,0.649537037
ACC_DON_GRE,3.5,5,6,GO,1WLJ,U5P,0.5033950617
ACC_DON_GRE,3.5,5,6,aaScore08,1WLJ,U5P,0.5705246914
ACC_DON_GRE,3.5,5,6,aaScore05,1WLJ,U5P,0.5712962963
ACC_DON_GRE,3.5,5,6,SrelScore08,1WLJ,U5P,0.65
ACC_DON_GRE,3.5,5,6,SrelScore05,1WLJ,U5P,0.637654321
ACC_DON_GRE,3.5,5,6,SOScore08,1WLJ,U5P,0.4851851852
ACC_DON_GRE,3.5,5,6,SOScore05,1WLJ,U5P,0.487654321
ACC_DON_GRE,3.5,5,6,RMSD,1I5E,U5P,0.6314814815
ACC_DON_GRE,3.5,5,6,SO,1I5E,U5P,0.5987654321
ACC_DON_GRE,3.5,5,6,Srel,1I5E,U5P,0.5081790123
ACC_DON_GRE,3.5,5,6,Tanimoto,1I5E,U5P,0.5081790123
ACC_DON_GRE,3.5,5,6,GO,1I5E,U5P,0.4888888889
ACC_DON_GRE,3.5,5,6,aaScore08,1I5E,U5P,0.3640432099
ACC_DON_GRE,3.5,5,6,aaScore05,1I5E,U5P,0.3766975309
ACC_DON_GRE,3.5,5,6,SrelScore08,1I5E,U5P,0.5033950617
ACC_DON_GRE,3.5,5,6,SrelScore05,1I5E,U5P,0.4958333333
ACC_DON_GRE,3.5,5,6,SOScore08,1I5E,U5P,0.5981481481
ACC_DON_GRE,3.5,5,6,SOScore05,1I5E,U5P,0.5864197531
ACC_DON_GRE,3.5,5,6,RMSD,1FGX,U5P,0.5641975309
ACC_DON_GRE,3.5,5,6,SO,1FGX,U5P,0.4759259259
ACC_DON_GRE,3.5,5,6,Srel,1FGX,U5P,0.5413580247
ACC_DON_GRE,3.5,5,6,Tanimoto,1FGX,U5P,0.5413580247
ACC_DON_GRE,3.5,5,6,GO,1FGX,U5P,0.4984567901
ACC_DON_GRE,3.5,5,6,aaScore08,1FGX,U5P,0.4385802469
ACC_DON_GRE,3.5,5,6,aaScore05,1FGX,U5P,0.4290123457
ACC_DON_GRE,3.5,5,6,SrelScore08,1FGX,U5P,0.5367283951
ACC_DON_GRE,3.5,5,6,SrelScore05,1FGX,U5P,0.5177469136
ACC_DON_GRE,3.5,5,6,SOScore08,1FGX,U5P,0.4737654321
ACC_DON_GRE,3.5,5,6,SOScore05,1FGX,U5P,0.4700617284
ACC_DON_GRE,3.5,5,6,RMSD,2J4J,U5P,0.512808642
ACC_DON_GRE,3.5,5,6,SO,2J4J,U5P,0.6847222222
ACC_DON_GRE,3.5,5,6,Srel,2J4J,U5P,0.5682098765
ACC_DON_GRE,3.5,5,6,Tanimoto,2J4J,U5P,0.5682098765
ACC_DON_GRE,3.5,5,6,GO,2J4J,U5P,0.6219135802
ACC_DON_GRE,3.5,5,6,aaScore08,2J4J,U5P,0.4890432099
ACC_DON_GRE,3.5,5,6,aaScore05,2J4J,U5P,0.4671296296
ACC_DON_GRE,3.5,5,6,SrelScore08,2J4J,U5P,0.5706790123
ACC_DON_GRE,3.5,5,6,SrelScore05,2J4J,U5P,0.5674382716
ACC_DON_GRE,3.5,5,6,SOScore08,2J4J,U5P,0.6904320988
ACC_DON_GRE,3.5,5,6,SOScore05,2J4J,U5P,0.6864197531
ACC_DON_GRE,3.5,5,6,RMSD,2C37,U5P,0.6354938272
ACC_DON_GRE,3.5,5,6,SO,2C37,U5P,0.4087962963
ACC_DON_GRE,3.5,5,6,Srel,2C37,U5P,0.5328703704
ACC_DON_GRE,3.5,5,6,Tanimoto,2C37,U5P,0.5328703704
ACC_DON_GRE,3.5,5,6,GO,2C37,U5P,0.4899691358
ACC_DON_GRE,3.5,5,6,aaScore08,2C37,U5P,0.3723765432
ACC_DON_GRE,3.5,5,6,aaScore05,2C37,U5P,0.387191358
ACC_DON_GRE,3.5,5,6,SrelScore08,2C37,U5P,0.5266975309
ACC_DON_GRE,3.5,5,6,SrelScore05,2C37,U5P,0.512191358
ACC_DON_GRE,3.5,5,6,SOScore08,2C37,U5P,0.4037037037
ACC_DON_GRE,3.5,5,6,SOScore05,2C37,U5P,0.4020061728
ACC_DON_GRE,3.5,5,6,RMSD,2BLN,U5P,0.5700617284
ACC_DON_GRE,3.5,5,6,SO,2BLN,U5P,0.4691358025
ACC_DON_GRE,3.5,5,6,Srel,2BLN,U5P,0.4978395062
ACC_DON_GRE,3.5,5,6,Tanimoto,2BLN,U5P,0.4978395062
ACC_DON_GRE,3.5,5,6,GO,2BLN,U5P,0.4773148148
ACC_DON_GRE,3.5,5,6,aaScore08,2BLN,U5P,0.4333333333
ACC_DON_GRE,3.5,5,6,aaScore05,2BLN,U5P,0.449382716
ACC_DON_GRE,3.5,5,6,SrelScore08,2BLN,U5P,0.4932098765
ACC_DON_GRE,3.5,5,6,SrelScore05,2BLN,U5P,0.499845679
ACC_DON_GRE,3.5,5,6,SOScore08,2BLN,U5P,0.4671296296
ACC_DON_GRE,3.5,5,6,SOScore05,2BLN,U5P,0.4632716049
ACC_DON_GRE,3.5,5,6,RMSD,1G8I,1PE,0.4862654321
ACC_DON_GRE,3.5,5,6,SO,1G8I,1PE,0.4456790123
ACC_DON_GRE,3.5,5,6,Srel,1G8I,1PE,0.6342592593
ACC_DON_GRE,3.5,5,6,Tanimoto,1G8I,1PE,0.6342592593
ACC_DON_GRE,3.5,5,6,GO,1G8I,1PE,0.5592592593
ACC_DON_GRE,3.5,5,6,aaScore08,1G8I,1PE,0.4904320988
ACC_DON_GRE,3.5,5,6,aaScore05,1G8I,1PE,0.4385802469
ACC_DON_GRE,3.5,5,6,SrelScore08,1G8I,1PE,0.6365740741
ACC_DON_GRE,3.5,5,6,SrelScore05,1G8I,1PE,0.6328703704
ACC_DON_GRE,3.5,5,6,SOScore08,1G8I,1PE,0.4444444444
ACC_DON_GRE,3.5,5,6,SOScore05,1G8I,1PE,0.4614197531
ACC_DON_GRE,3.5,5,6,RMSD,2HAW,1PE,0.5816358025
ACC_DON_GRE,3.5,5,6,SO,2HAW,1PE,0.4385802469
ACC_DON_GRE,3.5,5,6,Srel,2HAW,1PE,0.6334876543
ACC_DON_GRE,3.5,5,6,Tanimoto,2HAW,1PE,0.6334876543
ACC_DON_GRE,3.5,5,6,GO,2HAW,1PE,0.5393518519
ACC_DON_GRE,3.5,5,6,aaScore08,2HAW,1PE,0.4166666667
ACC_DON_GRE,3.5,5,6,aaScore05,2HAW,1PE,0.4104938272
ACC_DON_GRE,3.5,5,6,SrelScore08,2HAW,1PE,0.6337962963
ACC_DON_GRE,3.5,5,6,SrelScore05,2HAW,1PE,0.625617284
ACC_DON_GRE,3.5,5,6,SOScore08,2HAW,1PE,0.4336419753
ACC_DON_GRE,3.5,5,6,SOScore05,2HAW,1PE,0.4367283951
ACC_DON_GRE,3.5,5,6,RMSD,1K87,1PE,0.4648148148
ACC_DON_GRE,3.5,5,6,SO,1K87,1PE,0.3765432099
ACC_DON_GRE,3.5,5,6,Srel,1K87,1PE,0.5367283951
ACC_DON_GRE,3.5,5,6,Tanimoto,1K87,1PE,0.5367283951
ACC_DON_GRE,3.5,5,6,GO,1K87,1PE,0.4984567901
ACC_DON_GRE,3.5,5,6,aaScore08,1K87,1PE,0.5351851852
ACC_DON_GRE,3.5,5,6,aaScore05,1K87,1PE,0.5208333333
ACC_DON_GRE,3.5,5,6,SrelScore08,1K87,1PE,0.538117284
ACC_DON_GRE,3.5,5,6,SrelScore05,1K87,1PE,0.5345679012
ACC_DON_GRE,3.5,5,6,SOScore08,1K87,1PE,0.375
ACC_DON_GRE,3.5,5,6,SOScore05,1K87,1PE,0.375154321
ACC_DON_GRE,3.5,5,6,RMSD,2BYN,1PE,0.4458333333
ACC_DON_GRE,3.5,5,6,SO,2BYN,1PE,0.4259259259
ACC_DON_GRE,3.5,5,6,Srel,2BYN,1PE,0.6077160494
ACC_DON_GRE,3.5,5,6,Tanimoto,2BYN,1PE,0.6077160494
ACC_DON_GRE,3.5,5,6,GO,2BYN,1PE,0.5367283951
ACC_DON_GRE,3.5,5,6,aaScore08,2BYN,1PE,0.5577160494
ACC_DON_GRE,3.5,5,6,aaScore05,2BYN,1PE,0.5425925926
ACC_DON_GRE,3.5,5,6,SrelScore08,2BYN,1PE,0.6101851852
ACC_DON_GRE,3.5,5,6,SrelScore05,2BYN,1PE,0.6098765432
ACC_DON_GRE,3.5,5,6,SOScore08,2BYN,1PE,0.4257716049
ACC_DON_GRE,3.5,5,6,SOScore05,2BYN,1PE,0.4217592593
ACC_DON_GRE,3.5,5,6,RMSD,1S7G,1PE,0.6387345679
ACC_DON_GRE,3.5,5,6,SO,1S7G,1PE,0.4705246914
ACC_DON_GRE,3.5,5,6,Srel,1S7G,1PE,0.6777777778
ACC_DON_GRE,3.5,5,6,Tanimoto,1S7G,1PE,0.6777777778
ACC_DON_GRE,3.5,5,6,GO,1S7G,1PE,0.6317901235
ACC_DON_GRE,3.5,5,6,aaScore08,1S7G,1PE,0.3470679012
ACC_DON_GRE,3.5,5,6,aaScore05,1S7G,1PE,0.3197530864
ACC_DON_GRE,3.5,5,6,SrelScore08,1S7G,1PE,0.6958333333
ACC_DON_GRE,3.5,5,6,SrelScore05,1S7G,1PE,0.7195987654
ACC_DON_GRE,3.5,5,6,SOScore08,1S7G,1PE,0.4822530864
ACC_DON_GRE,3.5,5,6,SOScore05,1S7G,1PE,0.5192901235
ACC_DON_GRE,3.5,5,6,RMSD,2IDB,1PE,0.4569444444
ACC_DON_GRE,3.5,5,6,SO,2IDB,1PE,0.4143518519
ACC_DON_GRE,3.5,5,6,Srel,2IDB,1PE,0.5520061728
ACC_DON_GRE,3.5,5,6,Tanimoto,2IDB,1PE,0.5520061728
ACC_DON_GRE,3.5,5,6,GO,2IDB,1PE,0.6484567901
ACC_DON_GRE,3.5,5,6,aaScore08,2IDB,1PE,0.5330246914
ACC_DON_GRE,3.5,5,6,aaScore05,2IDB,1PE,0.4793209877
ACC_DON_GRE,3.5,5,6,SrelScore08,2IDB,1PE,0.5716049383
ACC_DON_GRE,3.5,5,6,SrelScore05,2IDB,1PE,0.6282407407
ACC_DON_GRE,3.5,5,6,SOScore08,2IDB,1PE,0.4299382716
ACC_DON_GRE,3.5,5,6,SOScore05,2IDB,1PE,0.4787037037
ACC_DON_GRE,3.5,5,6,RMSD,1O57,1PE,0.4770061728
ACC_DON_GRE,3.5,5,6,SO,1O57,1PE,0.4055555556
ACC_DON_GRE,3.5,5,6,Srel,1O57,1PE,0.4814814815
ACC_DON_GRE,3.5,5,6,Tanimoto,1O57,1PE,0.4814814815
ACC_DON_GRE,3.5,5,6,GO,1O57,1PE,0.5351851852
ACC_DON_GRE,3.5,5,6,aaScore08,1O57,1PE,0.5077160494
ACC_DON_GRE,3.5,5,6,aaScore05,1O57,1PE,0.4578703704
ACC_DON_GRE,3.5,5,6,SrelScore08,1O57,1PE,0.4841049383
ACC_DON_GRE,3.5,5,6,SrelScore05,1O57,1PE,0.5109567901
ACC_DON_GRE,3.5,5,6,SOScore08,1O57,1PE,0.4078703704
ACC_DON_GRE,3.5,5,6,SOScore05,1O57,1PE,0.4007716049
ACC_DON_GRE,3.5,5,6,RMSD,1Q0R,1PE,0.5180555556
ACC_DON_GRE,3.5,5,6,SO,1Q0R,1PE,0.449845679
ACC_DON_GRE,3.5,5,6,Srel,1Q0R,1PE,0.4050925926
ACC_DON_GRE,3.5,5,6,Tanimoto,1Q0R,1PE,0.4050925926
ACC_DON_GRE,3.5,5,6,GO,1Q0R,1PE,0.5086419753
ACC_DON_GRE,3.5,5,6,aaScore08,1Q0R,1PE,0.4700617284
ACC_DON_GRE,3.5,5,6,aaScore05,1Q0R,1PE,0.4447530864
ACC_DON_GRE,3.5,5,6,SrelScore08,1Q0R,1PE,0.4067901235
ACC_DON_GRE,3.5,5,6,SrelScore05,1Q0R,1PE,0.438117284
ACC_DON_GRE,3.5,5,6,SOScore08,1Q0R,1PE,0.449845679
ACC_DON_GRE,3.5,5,6,SOScore05,1Q0R,1PE,0.449537037
ACC_DON_GRE,3.5,5,6,RMSD,1ZX8,1PE,0.5339506173
ACC_DON_GRE,3.5,5,6,SO,1ZX8,1PE,0.5442901235
ACC_DON_GRE,3.5,5,6,Srel,1ZX8,1PE,0.4861111111
ACC_DON_GRE,3.5,5,6,Tanimoto,1ZX8,1PE,0.4861111111
ACC_DON_GRE,3.5,5,6,GO,1ZX8,1PE,0.6566358025
ACC_DON_GRE,3.5,5,6,aaScore08,1ZX8,1PE,0.4453703704
ACC_DON_GRE,3.5,5,6,aaScore05,1ZX8,1PE,0.3925925926
ACC_DON_GRE,3.5,5,6,SrelScore08,1ZX8,1PE,0.5012345679
ACC_DON_GRE,3.5,5,6,SrelScore05,1ZX8,1PE,0.5354938272
ACC_DON_GRE,3.5,5,6,SOScore08,1ZX8,1PE,0.55
ACC_DON_GRE,3.5,5,6,SOScore05,1ZX8,1PE,0.5768518519
ACC_DON_GRE,3.5,5,6,RMSD,1Y10,1PE,0.5354938272
ACC_DON_GRE,3.5,5,6,SO,1Y10,1PE,0.4762345679
ACC_DON_GRE,3.5,5,6,Srel,1Y10,1PE,0.5444444444
ACC_DON_GRE,3.5,5,6,Tanimoto,1Y10,1PE,0.5444444444
ACC_DON_GRE,3.5,5,6,GO,1Y10,1PE,0.5541666667
ACC_DON_GRE,3.5,5,6,aaScore08,1Y10,1PE,0.4575617284
ACC_DON_GRE,3.5,5,6,aaScore05,1Y10,1PE,0.4535493827
ACC_DON_GRE,3.5,5,6,SrelScore08,1Y10,1PE,0.5555555556
ACC_DON_GRE,3.5,5,6,SrelScore05,1Y10,1PE,0.5669753086
ACC_DON_GRE,3.5,5,6,SOScore08,1Y10,1PE,0.4830246914
ACC_DON_GRE,3.5,5,6,SOScore05,1Y10,1PE,0.5080246914
ACC_DON_GRE,3.5,5,6,RMSD,2FLS,GSH,0.8413580247
ACC_DON_GRE,3.5,5,6,SO,2FLS,GSH,0.8635802469
ACC_DON_GRE,3.5,5,6,Srel,2FLS,GSH,0.9490740741
ACC_DON_GRE,3.5,5,6,Tanimoto,2FLS,GSH,0.9490740741
ACC_DON_GRE,3.5,5,6,GO,2FLS,GSH,0.7929012346
ACC_DON_GRE,3.5,5,6,aaScore08,2FLS,GSH,0.1413580247
ACC_DON_GRE,3.5,5,6,aaScore05,2FLS,GSH,0.1203703704
ACC_DON_GRE,3.5,5,6,SrelScore08,2FLS,GSH,0.9546296296
ACC_DON_GRE,3.5,5,6,SrelScore05,2FLS,GSH,0.9666666667
