Atomtypes,Cuttoff,Ncliques,Distance,Median(Score),Code,Class,AUC,Percent
CA_ACC_DON,3,5,6,SOScore08,2A5F,NAD,0.4201680672,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,2A5F,NAD,0.4168067227,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1OG3,NAD,0.4411764706,0.0003030303
CA_ACC_DON,3,5,6,SO,1OG3,NAD,0.3647058824,0.0003030303
CA_ACC_DON,3,5,6,Srel,1OG3,NAD,0.5823529412,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1OG3,NAD,0.5823529412,0.0003030303
CA_ACC_DON,3,5,6,GO,1OG3,NAD,0.6117647059,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1OG3,NAD,0.5403361345,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1OG3,NAD,0.5,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1OG3,NAD,0.5911764706,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1OG3,NAD,0.6079831933,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1OG3,NAD,0.3701680672,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1OG3,NAD,0.3777310924,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1S7G,NAD,0.4428571429,0.0003030303
CA_ACC_DON,3,5,6,SO,1S7G,NAD,0.2600840336,0.0003030303
CA_ACC_DON,3,5,6,Srel,1S7G,NAD,0.6781512605,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1S7G,NAD,0.6781512605,0.0003030303
CA_ACC_DON,3,5,6,GO,1S7G,NAD,0.5663865546,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1S7G,NAD,0.5512605042,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1S7G,NAD,0.5302521008,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1S7G,NAD,0.6806722689,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1S7G,NAD,0.6823529412,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1S7G,NAD,0.2638655462,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1S7G,NAD,0.2764705882,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1QAX,NAD,0.3105042017,0.0003030303
CA_ACC_DON,3,5,6,SO,1QAX,NAD,0.2478991597,0.0003030303
CA_ACC_DON,3,5,6,Srel,1QAX,NAD,0.6441176471,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1QAX,NAD,0.6441176471,0.0003030303
CA_ACC_DON,3,5,6,GO,1QAX,NAD,0.5285714286,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1QAX,NAD,0.6781512605,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1QAX,NAD,0.6415966387,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1QAX,NAD,0.6411764706,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1QAX,NAD,0.6579831933,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1QAX,NAD,0.2558823529,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1QAX,NAD,0.3012605042,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1T2D,NAD,0.393697479,0.0003030303
CA_ACC_DON,3,5,6,SO,1T2D,NAD,0.2462184874,0.0003030303
CA_ACC_DON,3,5,6,Srel,1T2D,NAD,0.6298319328,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1T2D,NAD,0.6298319328,0.0003030303
CA_ACC_DON,3,5,6,GO,1T2D,NAD,0.7033613445,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1T2D,NAD,0.5693277311,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1T2D,NAD,0.4756302521,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1T2D,NAD,0.6495798319,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1T2D,NAD,0.6966386555,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1T2D,NAD,0.262184874,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1T2D,NAD,0.3142857143,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1MI3,NAD,0.3840336134,0.0003030303
CA_ACC_DON,3,5,6,SO,1MI3,NAD,0.1605042017,0.0003030303
CA_ACC_DON,3,5,6,Srel,1MI3,NAD,0.65,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1MI3,NAD,0.65,0.0003030303
CA_ACC_DON,3,5,6,GO,1MI3,NAD,0.6403361345,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1MI3,NAD,0.5806722689,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1MI3,NAD,0.5117647059,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1MI3,NAD,0.662605042,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1MI3,NAD,0.7021008403,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1MI3,NAD,0.181092437,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1MI3,NAD,0.2273109244,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1IB0,NAD,0.4827731092,0.0003030303
CA_ACC_DON,3,5,6,SO,1IB0,NAD,0.4932773109,0.0003030303
CA_ACC_DON,3,5,6,Srel,1IB0,NAD,0.5655462185,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1IB0,NAD,0.5655462185,0.0003030303
CA_ACC_DON,3,5,6,GO,1IB0,NAD,0.5079831933,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1IB0,NAD,0.5260504202,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1IB0,NAD,0.5243697479,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1IB0,NAD,0.5638655462,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1IB0,NAD,0.5630252101,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1IB0,NAD,0.4941176471,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1IB0,NAD,0.4962184874,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1TOX,NAD,0.3781512605,0.0003030303
CA_ACC_DON,3,5,6,SO,1TOX,NAD,0.5512605042,0.0003030303
CA_ACC_DON,3,5,6,Srel,1TOX,NAD,0.681512605,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1TOX,NAD,0.681512605,0.0003030303
CA_ACC_DON,3,5,6,GO,1TOX,NAD,0.4361344538,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1TOX,NAD,0.6411764706,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1TOX,NAD,0.6478991597,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1TOX,NAD,0.6655462185,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1TOX,NAD,0.6365546218,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1TOX,NAD,0.537394958,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1TOX,NAD,0.5197478992,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1RLZ,NAD,0.4953781513,0.0003030303
CA_ACC_DON,3,5,6,SO,1RLZ,NAD,0.325210084,0.0003030303
CA_ACC_DON,3,5,6,Srel,1RLZ,NAD,0.7327731092,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1RLZ,NAD,0.7327731092,0.0003030303
CA_ACC_DON,3,5,6,GO,1RLZ,NAD,0.6075630252,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1RLZ,NAD,0.4920168067,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1RLZ,NAD,0.4655462185,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1RLZ,NAD,0.7470588235,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1RLZ,NAD,0.7550420168,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1RLZ,NAD,0.3441176471,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1RLZ,NAD,0.375210084,0.0003030303
CA_ACC_DON,3,5,6,RMSD,2NPX,NAD,0.4852941176,0.0003030303
CA_ACC_DON,3,5,6,SO,2NPX,NAD,0.3789915966,0.0003030303
CA_ACC_DON,3,5,6,Srel,2NPX,NAD,0.5592436975,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,2NPX,NAD,0.5592436975,0.0003030303
CA_ACC_DON,3,5,6,GO,2NPX,NAD,0.6575630252,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,2NPX,NAD,0.4836134454,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,2NPX,NAD,0.4231092437,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,2NPX,NAD,0.5844537815,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,2NPX,NAD,0.612184874,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,2NPX,NAD,0.3823529412,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,2NPX,NAD,0.4256302521,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1MEW,NAD,0.4756302521,0.0003030303
CA_ACC_DON,3,5,6,SO,1MEW,NAD,0.5117647059,0.0003030303
CA_ACC_DON,3,5,6,Srel,1MEW,NAD,0.581512605,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1MEW,NAD,0.581512605,0.0003030303
CA_ACC_DON,3,5,6,GO,1MEW,NAD,0.5075630252,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1MEW,NAD,0.525210084,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1MEW,NAD,0.5361344538,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1MEW,NAD,0.5735294118,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1MEW,NAD,0.5579831933,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1MEW,NAD,0.512184874,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1MEW,NAD,0.5075630252,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1EJ2,NAD,0.3773109244,0.0003030303
CA_ACC_DON,3,5,6,SO,1EJ2,NAD,0.2348739496,0.0003030303
CA_ACC_DON,3,5,6,Srel,1EJ2,NAD,0.675210084,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1EJ2,NAD,0.675210084,0.0003030303
CA_ACC_DON,3,5,6,GO,1EJ2,NAD,0.4903361345,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1EJ2,NAD,0.618487395,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1EJ2,NAD,0.6025210084,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1EJ2,NAD,0.6722689076,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1EJ2,NAD,0.6579831933,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1EJ2,NAD,0.2277310924,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1EJ2,NAD,0.231512605,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1O04,NAD,0.4172268908,0.0003030303
CA_ACC_DON,3,5,6,SO,1O04,NAD,0.2794117647,0.0003030303
CA_ACC_DON,3,5,6,Srel,1O04,NAD,0.7546218487,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1O04,NAD,0.7546218487,0.0003030303
CA_ACC_DON,3,5,6,GO,1O04,NAD,0.5903361345,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1O04,NAD,0.5739495798,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1O04,NAD,0.5193277311,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1O04,NAD,0.7588235294,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1O04,NAD,0.7857142857,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1O04,NAD,0.293697479,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1O04,NAD,0.318907563,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1JQ5,NAD,0.4542016807,0.0003030303
CA_ACC_DON,3,5,6,SO,1JQ5,NAD,0.2462184874,0.0003030303
CA_ACC_DON,3,5,6,Srel,1JQ5,NAD,0.6537815126,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1JQ5,NAD,0.6537815126,0.0003030303
CA_ACC_DON,3,5,6,GO,1JQ5,NAD,0.5025210084,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1JQ5,NAD,0.5302521008,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1JQ5,NAD,0.5050420168,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1JQ5,NAD,0.6546218487,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1JQ5,NAD,0.6487394958,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1JQ5,NAD,0.2487394958,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1JQ5,NAD,0.2647058824,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1LBY,PO4,0.6019736842,0.0003030303
CA_ACC_DON,3,5,6,SO,1LBY,PO4,0.4226973684,0.0003030303
CA_ACC_DON,3,5,6,Srel,1LBY,PO4,0.9898026316,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1LBY,PO4,0.9898026316,0.0003030303
CA_ACC_DON,3,5,6,GO,1LBY,PO4,0.5009868421,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1LBY,PO4,0.4092105263,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1LBY,PO4,0.4282894737,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1LBY,PO4,0.9881578947,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1LBY,PO4,0.9677631579,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1LBY,PO4,0.4322368421,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1LBY,PO4,0.4592105263,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1EUC,PO4,0.6726973684,0.0003030303
CA_ACC_DON,3,5,6,SO,1EUC,PO4,0.7526315789,0.0003030303
CA_ACC_DON,3,5,6,Srel,1EUC,PO4,0.8878289474,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1EUC,PO4,0.8878289474,0.0003030303
CA_ACC_DON,3,5,6,GO,1EUC,PO4,0.6325657895,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1EUC,PO4,0.31875,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1EUC,PO4,0.3032894737,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1EUC,PO4,0.8944078947,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1EUC,PO4,0.8907894737,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1EUC,PO4,0.75,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1EUC,PO4,0.7506578947,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1DAK,PO4,0.5983552632,0.0003030303
CA_ACC_DON,3,5,6,SO,1DAK,PO4,0.2615131579,0.0003030303
CA_ACC_DON,3,5,6,Srel,1DAK,PO4,0.8246710526,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1DAK,PO4,0.8246710526,0.0003030303
CA_ACC_DON,3,5,6,GO,1DAK,PO4,0.5993421053,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1DAK,PO4,0.4019736842,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1DAK,PO4,0.4095394737,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1DAK,PO4,0.8328947368,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1DAK,PO4,0.8440789474,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1DAK,PO4,0.2648026316,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1DAK,PO4,0.2838815789,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1FBT,PO4,0.7453947368,0.0003030303
CA_ACC_DON,3,5,6,SO,1FBT,PO4,0.5167763158,0.0003030303
CA_ACC_DON,3,5,6,Srel,1FBT,PO4,0.9138157895,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1FBT,PO4,0.9138157895,0.0003030303
CA_ACC_DON,3,5,6,GO,1FBT,PO4,0.6,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1FBT,PO4,0.2539473684,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1FBT,PO4,0.2532894737,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1FBT,PO4,0.9167763158,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1FBT,PO4,0.9105263158,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1FBT,PO4,0.5342105263,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1FBT,PO4,0.5838815789,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1D1Q,PO4,0.6305921053,0.0003030303
CA_ACC_DON,3,5,6,SO,1D1Q,PO4,0.5976973684,0.0003030303
CA_ACC_DON,3,5,6,Srel,1D1Q,PO4,0.9171052632,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1D1Q,PO4,0.9171052632,0.0003030303
CA_ACC_DON,3,5,6,GO,1D1Q,PO4,0.6322368421,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1D1Q,PO4,0.3625,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1D1Q,PO4,0.3394736842,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1D1Q,PO4,0.9197368421,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1D1Q,PO4,0.9203947368,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1D1Q,PO4,0.6095394737,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1D1Q,PO4,0.6542763158,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1B8O,PO4,0.6388157895,0.0003030303
CA_ACC_DON,3,5,6,SO,1B8O,PO4,0.9417763158,0.0003030303
CA_ACC_DON,3,5,6,Srel,1B8O,PO4,0.8631578947,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1B8O,PO4,0.8631578947,0.0003030303
CA_ACC_DON,3,5,6,GO,1B8O,PO4,0.5151315789,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1B8O,PO4,0.3628289474,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1B8O,PO4,0.3924342105,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1B8O,PO4,0.8657894737,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1B8O,PO4,0.8651315789,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1B8O,PO4,0.9394736842,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1B8O,PO4,0.9342105263,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1HO5,PO4,0.4911184211,0.0003030303
CA_ACC_DON,3,5,6,SO,1HO5,PO4,0.5259868421,0.0003030303
CA_ACC_DON,3,5,6,Srel,1HO5,PO4,0.9700657895,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1HO5,PO4,0.9700657895,0.0003030303
CA_ACC_DON,3,5,6,GO,1HO5,PO4,0.6032894737,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1HO5,PO4,0.4924342105,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1HO5,PO4,0.4634868421,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1HO5,PO4,0.9697368421,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1HO5,PO4,0.9572368421,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1HO5,PO4,0.5457236842,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1HO5,PO4,0.5911184211,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1TCO,PO4,0.6078947368,0.0003030303
CA_ACC_DON,3,5,6,SO,1TCO,PO4,0.6450657895,0.0003030303
CA_ACC_DON,3,5,6,Srel,1TCO,PO4,0.9585526316,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1TCO,PO4,0.9585526316,0.0003030303
CA_ACC_DON,3,5,6,GO,1TCO,PO4,0.5539473684,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1TCO,PO4,0.4016447368,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1TCO,PO4,0.4,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1TCO,PO4,0.9565789474,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1TCO,PO4,0.9457236842,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1TCO,PO4,0.6493421053,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1TCO,PO4,0.6526315789,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1CQJ,PO4,0.5371710526,0.0003030303
CA_ACC_DON,3,5,6,SO,1CQJ,PO4,0.3736842105,0.0003030303
CA_ACC_DON,3,5,6,Srel,1CQJ,PO4,0.9342105263,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1CQJ,PO4,0.9342105263,0.0003030303
CA_ACC_DON,3,5,6,GO,1CQJ,PO4,0.4694078947,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1CQJ,PO4,0.4595394737,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1CQJ,PO4,0.4621710526,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1CQJ,PO4,0.9368421053,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1CQJ,PO4,0.9200657895,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1CQJ,PO4,0.3769736842,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1CQJ,PO4,0.3796052632,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1L7M,PO4,0.5963815789,0.0003030303
CA_ACC_DON,3,5,6,SO,1L7M,PO4,0.5546052632,0.0003030303
CA_ACC_DON,3,5,6,Srel,1L7M,PO4,0.9467105263,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1L7M,PO4,0.9467105263,0.0003030303
CA_ACC_DON,3,5,6,GO,1L7M,PO4,0.5921052632,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1L7M,PO4,0.3822368421,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1L7M,PO4,0.3611842105,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1L7M,PO4,0.9486842105,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1L7M,PO4,0.9473684211,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1L7M,PO4,0.5700657895,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1L7M,PO4,0.6069078947,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1QF5,PO4,0.6832236842,0.0003030303
CA_ACC_DON,3,5,6,SO,1QF5,PO4,0.5256578947,0.0003030303
CA_ACC_DON,3,5,6,Srel,1QF5,PO4,0.8236842105,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1QF5,PO4,0.8236842105,0.0003030303
CA_ACC_DON,3,5,6,GO,1QF5,PO4,0.5976973684,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1QF5,PO4,0.3266447368,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1QF5,PO4,0.3299342105,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1QF5,PO4,0.83125,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1QF5,PO4,0.8868421053,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1QF5,PO4,0.5398026316,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1QF5,PO4,0.5713815789,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1BRW,PO4,0.5953947368,0.0003030303
CA_ACC_DON,3,5,6,SO,1BRW,PO4,0.6046052632,0.0003030303
CA_ACC_DON,3,5,6,Srel,1BRW,PO4,0.9578947368,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1BRW,PO4,0.9578947368,0.0003030303
CA_ACC_DON,3,5,6,GO,1BRW,PO4,0.5990131579,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1BRW,PO4,0.3888157895,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1BRW,PO4,0.3611842105,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1BRW,PO4,0.9546052632,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1BRW,PO4,0.9398026316,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1BRW,PO4,0.6171052632,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1BRW,PO4,0.6453947368,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1L5W,PO4,0.5305921053,0.0003030303
CA_ACC_DON,3,5,6,SO,1L5W,PO4,0.3756578947,0.0003030303
CA_ACC_DON,3,5,6,Srel,1L5W,PO4,0.8493421053,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1L5W,PO4,0.8493421053,0.0003030303
CA_ACC_DON,3,5,6,GO,1L5W,PO4,0.5460526316,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1L5W,PO4,0.46875,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1L5W,PO4,0.4473684211,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1L5W,PO4,0.8592105263,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1L5W,PO4,0.8993421053,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1L5W,PO4,0.3746710526,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1L5W,PO4,0.3822368421,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1E9G,PO4,0.6421052632,0.0003030303
CA_ACC_DON,3,5,6,SO,1E9G,PO4,0.4723684211,0.0003030303
CA_ACC_DON,3,5,6,Srel,1E9G,PO4,0.9394736842,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1E9G,PO4,0.9394736842,0.0003030303
CA_ACC_DON,3,5,6,GO,1E9G,PO4,0.4911184211,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1E9G,PO4,0.3773026316,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1E9G,PO4,0.4148026316,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1E9G,PO4,0.9404605263,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1E9G,PO4,0.9174342105,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1E9G,PO4,0.4733552632,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1E9G,PO4,0.4631578947,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1A6Q,PO4,0.5888157895,0.0003030303
CA_ACC_DON,3,5,6,SO,1A6Q,PO4,0.3838815789,0.0003030303
CA_ACC_DON,3,5,6,Srel,1A6Q,PO4,0.9157894737,0.0003030303
CA_ACC_DON,3,5,6,Tanimoto,1A6Q,PO4,0.9157894737,0.0003030303
CA_ACC_DON,3,5,6,GO,1A6Q,PO4,0.7138157895,0.0003030303
CA_ACC_DON,3,5,6,aaScore08,1A6Q,PO4,0.3753289474,0.0003030303
CA_ACC_DON,3,5,6,aaScore05,1A6Q,PO4,0.3154605263,0.0003030303
CA_ACC_DON,3,5,6,SrelScore08,1A6Q,PO4,0.9286184211,0.0003030303
CA_ACC_DON,3,5,6,SrelScore05,1A6Q,PO4,0.9447368421,0.0003030303
CA_ACC_DON,3,5,6,SOScore08,1A6Q,PO4,0.4013157895,0.0003030303
CA_ACC_DON,3,5,6,SOScore05,1A6Q,PO4,0.4605263158,0.0003030303
CA_ACC_DON,3,5,6,RMSD,1EW2,PO4,0.6125,0.0003030303
CA_ACC_DON,3,5,6,SO,1EW2,PO4,0.9088815789,0.0003030303
CA_ACC_DON,3,5,6,Srel,1EW2,PO4,0.9542763158,0.0003030303
